Ftherm_star	Ftherm_planet	Frefl_planet	
PPopPhotometry.Star.Blackbody	PPopPhotometry.Planet.Thermal	PPopPhotometry.Planet.Reflected	
71456.794992956449	00005.871547806114	00000.002230623806	
71456.794992956449	00001.222372814833	00000.000071549077	
71456.794992956449	00000.666501305663	00000.002221425661	
71456.794992956449	00000.481466595695	00000.000313642160	
71456.794992956449	00000.163186731130	00000.000001831456	
71456.794992956449	00000.002132534268	00000.000002493349	
71456.794992956449	00021.384462969851	00000.050958216907	
71456.794992956449	00000.007622769982	00000.000020436741	
71456.794992956449	00000.023309171599	00000.000010210548	
71456.794992956449	00000.005458426293	00000.000002255815	
71456.794992956449	00000.000821219715	00000.000006378957	
71456.794992956449	00000.210736252080	00000.000021500561	
71456.794992956449	00000.004709615291	00000.000012642726	
71456.794992956449	00001.873510827950	00000.000205604465	
71456.794992956449	00000.276483928206	00000.000026213205	
71456.794992956449	00001.120846523221	00000.000588715461	
71456.794992956449	00000.138716129811	00000.000257227436	
71456.794992956449	00006.117075435841	00000.025326694174	
71456.794992956449	00002.475175007262	00000.005958166702	
71456.794992956449	00000.564142451019	00000.000171704527	
71456.794992956449	00000.003981383051	00000.000000603256	
35839.784646910935	00034.153976093963	00000.079102438768	
35839.784646910935	00014.962616620293	00000.000638219548	
35839.784646910935	00000.069496605032	00000.000000184646	
35839.784646910935	00000.000430563262	00000.000000819373	
35839.784646910935	00003.338227016866	00000.005721055950	
35839.784646910935	00000.179578039623	00000.000084289533	
35839.784646910935	00000.053849561528	00000.000022265086	
35839.784646910935	00000.096522827046	00000.000099690732	
35839.784646910935	00000.000010101183	00000.000001860380	
35839.784646910935	00007.441871062788	00000.002899549560	
35839.784646910935	00000.488276750109	00000.000403321015	
35839.784646910935	00000.007684484927	00000.000020373902	
35839.784646910935	00000.023084446599	00000.000000560808	
35839.784646910935	00000.056937215002	00000.000217781814	
35839.784646910935	00000.862450764281	00000.000497078350	
35839.784646910935	00001.146022824360	00000.000215144177	
35839.784646910935	00000.062418271013	00000.000193427728	
35839.784646910935	00000.035173689727	00000.000001772858	
35839.784646910935	00000.002785430710	00000.000010971565	
35839.784646910935	00000.000071960826	00000.000002123134	
35839.784646910935	00002.135637097384	00000.002130538375	
35839.784646910935	00002.970778619191	00000.008907160332	
35839.784646910935	00000.092916564565	00000.000002174785	
35839.784646910935	00000.004999861809	00000.000017730583	
35839.784646910935	00000.071038208962	00000.000027815106	
35839.784646910935	00000.059130012768	00000.000000692338	
35839.784646910935	00001.572934085921	00000.001562328411	
35839.784646910935	00008.842163790399	00000.000712272050	
38950.727689779058	00002.292925418151	00000.006546113992	
38950.727689779058	00000.216375591513	00000.000015325684	
38950.727689779058	00000.021062958828	00000.000051639610	
38950.727689779058	00000.031903340977	00000.000009180785	
38950.727689779058	00000.033626929095	00000.000018591760	
38950.727689779058	00000.255373033938	00000.000166906069	
38950.727689779058	00000.007065334919	00000.000022453614	
38950.727689779058	00000.234519832549	00000.000002823417	
38950.727689779058	00000.269368551292	00000.000000610178	
38950.727689779058	00000.222007384176	00000.000064486038	
38950.727689779058	00000.001514188078	00000.000001014571	
38950.727689779058	00000.001649495348	00000.000001131265	
38950.727689779058	00000.015481061274	00000.000005319316	
38950.727689779058	00002.073594780286	00000.001505171884	
38950.727689779058	00009.872621069229	00000.000089631792	
38950.727689779058	00002.047444389728	00000.001193385035	
38950.727689779058	00000.423665588018	00000.000294356421	
38950.727689779058	00000.020756860914	00000.000024703867	
38950.727689779058	00000.003145556043	00000.000005496048	
38950.727689779058	00000.003317498036	00000.000037487814	
38950.727689779058	00000.085036015078	00000.000048024533	
08467.937793216877	00000.437636396062	00000.002314534270	
08467.937793216877	00000.288884648642	00000.001103390230	
08467.937793216877	00000.401285074582	00000.000031349047	
08467.937793216877	00000.002055839772	00000.000000938342	
08467.937793216877	00000.001944587941	00000.000012010865	
08467.937793216877	00000.269279024681	00000.000085046550	
08467.937793216877	00000.352301701220	00000.000510184036	
08467.937793216877	00000.002219198154	00000.000000224483	
08467.937793216877	00000.046791410715	00000.000174658322	
08467.937793216877	00000.030921990129	00000.000000075829	
08467.937793216877	00000.006271276807	00000.000000745787	
08467.937793216877	00000.214403340092	00000.000110505540	
08467.937793216877	00000.222364745697	00000.000032361746	
08467.937793216877	00000.018111882463	00000.000012803686	
08467.937793216877	00000.006436748908	00000.000004147361	
08467.937793216877	00000.007684640157	00000.000008640436	
08467.937793216877	00000.001267704550	00000.000005465103	
08467.937793216877	00000.193082253708	00000.000122342612	
08467.937793216877	00000.833354951846	00000.000190255040	
08467.937793216877	00000.000030138542	00000.000001077140	
08467.937793216877	00020.732176045173	00000.046079263324	
08467.937793216877	00000.142438968523	00000.000058453860	
08467.937793216877	00000.005065416229	00000.000002224477	
08467.937793216877	00000.000518225966	00000.000001896076	
08467.937793216877	00000.000660960287	00000.000000842513	
08467.937793216877	00000.049374860153	00000.000095177516	
08467.937793216877	00000.006057885210	00000.000000001004	
08467.937793216877	00000.000819017576	00000.000027378005	
08467.937793216877	00000.972956481701	00000.002781112224	
08467.937793216877	00003.617540912321	00000.001297365489	
08467.937793216877	00000.006908063067	00000.000023199755	
08467.937793216877	00000.002834813276	00000.000014674499	
08467.937793216877	00000.000009026396	00000.000000991552	
12816.262372969824	00000.001806669813	00000.000005830894	
12816.262372969824	00000.003842870846	00000.000000854139	
12816.262372969824	00000.005319627947	00000.000002928152	
12816.262372969824	00000.002262225813	00000.000012171982	
12816.262372969824	00000.000052511659	00000.000000009994	
12816.262372969824	00000.018409474603	00000.000036058520	
12816.262372969824	00000.043232955205	00000.000041154000	
12816.262372969824	00000.000124606399	00000.000001062847	
12816.262372969824	00001.737229345598	00000.001693347874	
12816.262372969824	00000.141292911527	00000.000006617593	
12816.262372969824	00000.887844301982	00000.000018195677	
12816.262372969824	00000.000334580277	00000.000009541241	
12816.262372969824	00005.976477397712	00000.000121565714	
12816.262372969824	00001.888168534052	00000.003793935133	
12816.262372969824	00000.002314314565	00000.000022180259	
150591.748469087004	00000.244174047427	00000.000000133937	
150591.748469087004	00000.344617614593	00000.000002156963	
150591.748469087004	00000.002452861639	00000.000001072650	
150591.748469087004	00000.204702186183	00000.000070198884	
150591.748469087004	00001.581732844743	00000.001093843582	
150591.748469087004	00026.436374738321	00000.006732246175	
150591.748469087004	00000.057198132387	00000.000000961744	
150591.748469087004	00000.000672463957	00000.000001557756	
150591.748469087004	00004.232624794324	00000.000669026388	
150591.748469087004	00000.087485810236	00000.000025929429	
150591.748469087004	00000.083609638440	00000.000018907178	
150591.748469087004	00000.442424252868	00000.002466052115	
150591.748469087004	00001.343052460623	00000.000001352455	
150591.748469087004	00001.843264395927	00000.002645062834	
150591.748469087004	00000.129312265477	00000.000010145680	
150591.748469087004	00002.417872249344	00000.000035987802	
150591.748469087004	00000.113732749008	00000.000006148797	
150591.748469087004	00000.014733553728	00000.000005592326	
133308.372227852175	00000.893542008075	00000.000001083757	
133308.372227852175	00010.921118065838	00000.005776302389	
133308.372227852175	00027.474318059272	00000.000619467551	
133308.372227852175	00000.613505102323	00000.000415594420	
133308.372227852175	00000.001495879218	00000.000000000817	
133308.372227852175	00000.788512015124	00000.000416654617	
133308.372227852175	00028.819518890798	00000.174322987869	
133308.372227852175	00000.084082900978	00000.000040783950	
133308.372227852175	00065.012899652802	00000.491682719363	
133308.372227852175	00008.811525343792	00000.012109881591	
133308.372227852175	00000.362124325077	00000.000166367545	
133308.372227852175	00005.222154455533	00000.001708225729	
133308.372227852175	00000.530475028486	00000.000131261656	
133308.372227852175	00000.274955851054	00000.000005021043	
133308.372227852175	00000.076375607028	00000.000127082348	
133308.372227852175	00000.077764932048	00000.000000490593	
133308.372227852175	00001.004103900907	00000.000301863683	
133308.372227852175	00000.105138415496	00000.000024589333	
124531.039343995682	00000.533769813768	00000.000114455742	
124531.039343995682	00000.018301687929	00000.000008897689	
124531.039343995682	00000.052525848787	00000.000009774707	
124531.039343995682	00000.009822685748	00000.000008724219	
124531.039343995682	00017.705332669529	00000.001913397474	
124531.039343995682	00000.356595181710	00000.000150347314	
124531.039343995682	00000.074032645903	00000.000000557592	
124531.039343995682	00000.098597065756	00000.000448478308	
124531.039343995682	00010.277096429538	00000.124130106425	
124531.039343995682	00000.202300861253	00000.000005419605	
124531.039343995682	00000.943500351337	00000.003112268504	
124531.039343995682	00017.220550487229	00000.027345501439	
124531.039343995682	00000.625289035927	00000.000287307983	
124531.039343995682	00000.160254390168	00000.000086399939	
124531.039343995682	00000.045916221872	00000.000003043333	
124531.039343995682	00000.007342779297	00000.000001313222	
124531.039343995682	00012.590375512953	00000.010697377699	
124531.039343995682	00000.262336010020	00000.000010605693	
124531.039343995682	00000.045205116602	00000.000003930647	
124531.039343995682	00001.591188262683	00000.000847923420	
124531.039343995682	00000.757600062583	00000.000119895853	
124531.039343995682	00002.357527853224	00000.000018361938	
124531.039343995682	00001.720426760881	00000.000552288842	
124531.039343995682	00024.270155202123	00000.034737100599	
124531.039343995682	00001.060896436583	00000.000632993255	
124531.039343995682	00004.310404279637	00000.003719330233	
124531.039343995682	00000.018052832794	00000.000000227041	
124531.039343995682	00000.005207579355	00000.000000271797	
126047.019467968712	00001.971689106403	00000.014923370574	
126047.019467968712	00001.498906168250	00000.000119149133	
126047.019467968712	00003.565436630010	00000.000244291993	
126047.019467968712	00000.971430897609	00000.000264593443	
126047.019467968712	00000.275791204483	00000.000026786948	
126047.019467968712	00014.316383636305	00000.033438519954	
126047.019467968712	00000.621393595584	00000.000104099517	
126047.019467968712	00000.354704073790	00000.000140197157	
126047.019467968712	00000.097874163825	00000.000019645115	
126047.019467968712	00002.668181603389	00000.000009891061	
126047.019467968712	00006.622524141404	00000.000534888984	
126047.019467968712	00000.135946469016	00000.000040964409	
126047.019467968712	00000.026692543451	00000.000004999776	
126047.019467968712	00010.259277143264	00000.074392838209	
126047.019467968712	00000.570732727447	00000.000016010650	
126047.019467968712	00019.224370161726	00000.000613498355	
126047.019467968712	00000.440758843460	00000.000458396839	
126047.019467968712	00005.325137776797	00000.011784203901	
126047.019467968712	00000.140640622300	00000.000012473753	
126047.019467968712	00002.322745869762	00000.000736774844	
126047.019467968712	00000.014728528174	00000.000000224139	
126047.019467968712	00000.010656154906	00000.000000917358	
126047.019467968712	00000.705593286689	00000.000037569764	
126047.019467968712	00017.242611512585	00000.002379381004	
126047.019467968712	00000.654002574942	00000.000048121458	
126047.019467968712	00000.033908351285	00000.000016221510	
126047.019467968712	00003.626082144851	00000.003755386761	
126047.019467968712	00000.024659992575	00000.000004979360	
126047.019467968712	00000.133108488836	00000.000008624869	
69973.695389537301	00000.360296576236	00000.000137405653	
69973.695389537301	00002.365250270346	00000.002365640590	
69973.695389537301	00000.349724454241	00000.000043360843	
69973.695389537301	00000.414657940770	00000.000017462429	
69973.695389537301	00000.051099306720	00000.000000560255	
69973.695389537301	00000.001660984537	00000.000008061170	
69973.695389537301	00000.130426136858	00000.000006559437	
69973.695389537301	00000.004395170673	00000.000000189040	
69973.695389537301	00000.177118626630	00000.000137802200	
69973.695389537301	00017.061056431123	00000.003108041764	
69973.695389537301	00000.143630978200	00000.000025809869	
69973.695389537301	00003.269351393525	00000.001130712666	
69973.695389537301	00006.338940887214	00000.000004351485	
69973.695389537301	00000.745375465577	00000.000033426427	
69973.695389537301	00016.857793183341	00000.065760272420	
69973.695389537301	00000.093900468461	00000.000072172923	
69973.695389537301	00000.005973928049	00000.000000402081	
69973.695389537301	00000.033864504915	00000.000000021454	
69973.695389537301	00013.207284214592	00000.036352558058	
69973.695389537301	00000.450996179163	00000.000171001832	
433777.543405093253	00014.799929131792	00000.047002436166	
433777.543405093253	00000.253135585219	00000.000037503986	
433777.543405093253	00000.132173833041	00000.000003183580	
433777.543405093253	00003.949720009972	00000.013985940976	
433777.543405093253	00010.852775503693	00000.015951944825	
433777.543405093253	00000.203695708338	00000.000015722746	
433777.543405093253	00000.019057905720	00000.000002189477	
433777.543405093253	00000.631921996474	00000.000557079123	
433777.543405093253	00014.608477781016	00000.008304913684	
433777.543405093253	00000.061921956515	00000.000000410738	
433777.543405093253	00000.057285904729	00000.000002375246	
433777.543405093253	00000.109591348475	00000.000001840917	
433777.543405093253	00004.342200393000	00000.000293933775	
433777.543405093253	00002.174124076955	00000.000050076924	
433777.543405093253	00000.079319250131	00000.000045439996	
433777.543405093253	00048.491423418999	00000.168901577733	
433777.543405093253	00001.080956965253	00000.000320601995	
433777.543405093253	00001.077715821700	00000.000439355088	
433777.543405093253	00003.778293785309	00000.008064004669	
433777.543405093253	00000.811375570621	00000.000488711623	
433777.543405093253	00000.517501147191	00000.000002090163	
433777.543405093253	00000.169313079632	00000.000000932389	
433777.543405093253	00007.431310192830	00000.004834502368	
433777.543405093253	00010.733745851999	00000.000128968277	
433777.543405093253	00000.028983562795	00000.000000585653	
433777.543405093253	00002.620483179584	00000.000017691236	
107683.315049583674	00000.009896961909	00000.000046350423	
107683.315049583674	00000.035676312637	00000.000003069264	
107683.315049583674	00002.701597967853	00000.000704890518	
107683.315049583674	00000.012633681991	00000.000019965092	
107683.315049583674	00000.894664135265	00000.001900009289	
107539.657213165105	00000.204211504912	00000.000006760101	
107539.657213165105	00000.017581775949	00000.000058642709	
107539.657213165105	00000.092598754141	00000.000028978810	
107539.657213165105	00000.352754379214	00000.000266470025	
107539.657213165105	00001.481412053700	00000.000369312578	
107539.657213165105	00001.588785673382	00000.000627374481	
107539.657213165105	00003.353096439051	00000.009273504455	
107539.657213165105	00000.451997854149	00000.000341036215	
107539.657213165105	00000.132086009964	00000.000015717084	
107539.657213165105	00000.008984783003	00000.000011193904	
822462.410113824531	00000.849724937658	00000.000504033630	
822462.410113824531	00001.845443326709	00000.000259022228	
822462.410113824531	00001.333037662496	00000.000430661797	
822462.410113824531	00000.366045504763	00000.000007254701	
822462.410113824531	00002.867399612270	00000.002460071245	
822462.410113824531	00014.514882576893	00000.003110271346	
822462.410113824531	00003.547829434288	00000.000207739807	
822462.410113824531	00001.459707764306	00000.000055444553	
822462.410113824531	00025.093268242234	00000.001164891865	
822462.410113824531	00048.594625755807	00000.025126935590	
822462.410113824531	00007.209833523176	00000.003158067135	
822462.410113824531	00000.452589124081	00000.000109373387	
822462.410113824531	00001.246508173679	00000.000883394425	
822462.410113824531	00003.481429699059	00000.002002266101	
822462.410113824531	00012.176270859828	00000.032952291507	
822462.410113824531	00001.645231264309	00000.000265186152	
822462.410113824531	00037.555201704989	00000.020558712845	
822462.410113824531	00004.889554098291	00000.000336528352	
509413.600869468413	00001.114101738754	00000.001403682906	
509413.600869468413	00000.334376720483	00000.000058263917	
509413.600869468413	00131.948252178228	00000.015412539056	
509413.600869468413	00000.112127214134	00000.000035323313	
509413.600869468413	00000.093343558848	00000.000304178595	
509413.600869468413	00003.760680221681	00000.000448065535	
509413.600869468413	00000.691641774800	00000.000279143083	
509413.600869468413	00000.652912025356	00000.000078753968	
509413.600869468413	00013.928490492528	00000.002854852398	
509413.600869468413	00003.103980383996	00000.006045778050	
509413.600869468413	00003.415125505232	00000.001375578559	
509413.600869468413	00000.100048948523	00000.000003305717	
509413.600869468413	00094.139294583520	00000.003906053948	
509413.600869468413	00010.384210018077	00000.001682572626	
509413.600869468413	00008.558646530349	00000.002623275124	
509413.600869468413	00000.910490906619	00000.000968817797	
509413.600869468413	00033.671549864417	00000.000273342625	
509413.600869468413	00003.165276780483	00000.002827186001	
509413.600869468413	00000.023383885204	00000.000047533742	
509413.600869468413	00000.004750504274	00000.000001243139	
509413.600869468413	00000.510520439705	00000.002378330884	
244722.975712504238	00001.972730083939	00000.000224945206	
244722.975712504238	00000.114481227328	00000.000018123800	
244722.975712504238	00000.036191724597	00000.000003850340	
244722.975712504238	00000.295454177191	00000.000026397176	
244722.975712504238	00005.558913224030	00000.000342268895	
244722.975712504238	00000.588739080137	00000.000050364388	
244722.975712504238	00007.820154021566	00000.051469372898	
244722.975712504238	00009.252563735319	00000.007744247110	
244722.975712504238	00006.040272288429	00000.000422713791	
244722.975712504238	00000.143135820665	00000.000021685717	
244722.975712504238	00006.304926002548	00000.000138596528	
244722.975712504238	00001.428325845012	00000.001856693083	
244722.975712504238	00012.756076144813	00000.034208891108	
244722.975712504238	00000.089054274955	00000.000000309106	
244722.975712504238	00000.448362609337	00000.000003310844	
244722.975712504238	00030.281267745204	00000.007022583267	
244722.975712504238	00009.294493960666	00000.003756631205	
244722.975712504238	00000.848807694997	00000.001489417340	
244722.975712504238	00000.702127469396	00000.000023755515	
244722.975712504238	00008.511359435288	00000.006554373885	
244722.975712504238	00001.675350668420	00000.000092194496	
244722.975712504238	00000.109617539900	00000.000011595335	
244722.975712504238	00004.373236969965	00000.001204264282	
244722.975712504238	00000.823808774859	00000.000038810248	
244722.975712504238	00002.202412168583	00000.000348711307	
244722.975712504238	00000.423366404278	00000.000314567605	
244722.975712504238	00001.843101017486	00000.000146526213	
03687.673526886760	00000.807176034018	00000.001978294169	
03687.673526886760	00000.008460111247	00000.000036240043	
03687.673526886760	00000.000000078466	00000.000000553857	
03687.673526886760	00000.001303653915	00000.000002237969	
03687.673526886760	00000.777917078133	00000.000426095060	
03687.673526886760	00000.042256871774	00000.000147054044	
03687.673526886760	00000.000756309336	00000.000001578605	
03687.673526886760	00000.086746126350	00000.000035095024	
03687.673526886760	00000.001693805964	00000.000008952198	
03687.673526886760	00000.000146155808	00000.000003015716	
03687.673526886760	00000.000014515530	00000.000000029109	
03687.673526886760	00000.000002271965	00000.000000474168	
03687.673526886760	00000.054390304722	00000.000007171741	
03687.673526886760	00000.000140786965	00000.000003447753	
03687.673526886760	00000.666516510131	00000.000481077226	
03687.673526886760	00000.101731167916	00000.000100345135	
03687.673526886760	00000.244717052692	00000.000088850473	
03687.673526886760	00000.016342796953	00000.000000051902	
03687.673526886760	00000.041987660618	00000.000023573494	
03687.673526886760	00000.001589802621	00000.000023031055	
03687.673526886760	00000.110533617747	00000.000013737032	
03687.673526886760	00000.000006229134	00000.000000118648	
03687.673526886760	00000.000260088330	00000.000001907145	
03687.673526886760	00000.032487502945	00000.000045982447	
03687.673526886760	00000.000048549570	00000.000000023777	
233266.636784444388	00000.626041756013	00000.000122612751	
233266.636784444388	00000.058921713431	00000.000032522229	
233266.636784444388	00001.095831537230	00000.000046666447	
233266.636784444388	00000.040271588489	00000.000038515448	
233266.636784444388	00000.002851558300	00000.000000136013	
233266.636784444388	00000.417740163271	00000.000204521183	
233266.636784444388	00000.747763917282	00000.000047938680	
233266.636784444388	00000.001708361264	00000.000001407333	
233266.636784444388	00002.798171592373	00000.003383847095	
233266.636784444388	00000.395894399479	00000.000107340260	
233266.636784444388	00002.915798311312	00000.000140087488	
233266.636784444388	00012.439681063798	00000.006874910859	
233266.636784444388	00001.184858024933	00000.000484428484	
233266.636784444388	00001.673429493520	00000.000087806247	
233266.636784444388	00000.385618709564	00000.000000375636	
233266.636784444388	00000.050258419590	00000.000014640948	
233266.636784444388	00000.365665980662	00000.000171340121	
233266.636784444388	00000.308033275224	00000.000087863454	
233266.636784444388	00000.226170320559	00000.000060189253	
233266.636784444388	00000.023316572041	00000.000001875187	
233266.636784444388	00023.509089322473	00000.029752751946	
233266.636784444388	00029.832001447248	00000.057927996450	
233266.636784444388	00000.007358887775	00000.000001564407	
71186.551092064998	00005.748987931625	00000.002071258002	
71186.551092064998	00000.024695949080	00000.000018687397	
71186.551092064998	00002.345859462952	00000.001849736602	
71186.551092064998	00000.064949842208	00000.000003722975	
71186.551092064998	00000.001427412579	00000.000019324621	
71186.551092064998	00005.104218039183	00000.008452655189	
71186.551092064998	00000.106727499491	00000.000005218436	
71186.551092064998	00000.002411233100	00000.000001725691	
71186.551092064998	00002.607770693698	00000.000043440409	
71186.551092064998	00000.000704025295	00000.000002451580	
71186.551092064998	00000.124055001871	00000.000035365884	
71186.551092064998	00000.405150787792	00000.000028237934	
71186.551092064998	00000.005723692968	00000.000002847845	
192680.679311994405	00009.254362814953	00000.027290751901	
58543.274345396465	00000.029219759019	00000.000042573901	
58543.274345396465	00000.447837988274	00000.000013341622	
58543.274345396465	00000.017246073577	00000.000009537946	
58543.274345396465	00000.007910273585	00000.000001467682	
58543.274345396465	00000.067296418710	00000.000467097694	
58543.274345396465	00000.002147796143	00000.000033991346	
58543.274345396465	00000.768741275014	00000.002501914283	
58543.274345396465	00000.017280774481	00000.000002310214	
254291.686305243114	00030.762643920889	00000.053966177985	
254291.686305243114	00000.581361261098	00000.000934006654	
254291.686305243114	00008.542638807997	00000.045053485164	
254291.686305243114	00012.620110958361	00000.006130344822	
254291.686305243114	00002.931177611376	00000.000021590803	
254291.686305243114	00000.153563236384	00000.000041202395	
254291.686305243114	00000.031422499103	00000.000034771336	
254291.686305243114	00001.703545629940	00000.002738701543	
241735.026281168888	00010.301314504821	00000.001518861944	
241735.026281168888	00000.807142197200	00000.000007254516	
241735.026281168888	00002.010342102230	00000.000147506951	
241735.026281168888	00004.819400561779	00000.004490214968	
241735.026281168888	00000.067716378432	00000.000081014562	
241735.026281168888	00139.673215953318	00000.021353684203	
134877.679603272874	00008.214912367475	00000.025675486102	
134877.679603272874	00007.564003896369	00000.039039057890	
134877.679603272874	00001.613769761133	00000.000108774616	
134877.679603272874	00000.267601655802	00000.000088268449	
134877.679603272874	00000.172415097468	00000.000005721115	
134877.679603272874	00000.004040175089	00000.000000819676	
134877.679603272874	00001.474627062358	00000.001839949141	
134877.679603272874	00002.521191063370	00000.000143922744	
134877.679603272874	00000.407465448329	00000.000058011678	
134877.679603272874	00000.043203999372	00000.000015759117	
134877.679603272874	00001.035604287080	00000.000000005051	
134877.679603272874	00006.648967037561	00000.000967851530	
134877.679603272874	00000.004515013119	00000.000003096800	
134877.679603272874	00001.915360167398	00000.000260968464	
134877.679603272874	00000.394717935262	00000.000001467224	
134877.679603272874	00001.012462768917	00000.000120541097	
134877.679603272874	00005.058099800377	00000.001317504371	
134877.679603272874	00000.060486966475	00000.000004237451	
134877.679603272874	00018.026262964531	00000.018751867196	
134877.679603272874	00000.853034468571	00000.000137783461	
134877.679603272874	00000.216439358658	00000.000152214228	
134877.679603272874	00000.033780206987	00000.000003269238	
134877.679603272874	00000.038634971032	00000.000063568639	
134877.679603272874	00000.691325364578	00000.000233860572	
134877.679603272874	00001.266230665164	00000.001058974762	
134877.679603272874	00000.075041310885	00000.000014261158	
134877.679603272874	00000.025442350930	00000.000002656133	
94016.348595760486	00005.357033583087	00000.025374567204	
94016.348595760486	00002.280850298365	00000.000129283660	
94016.348595760486	00001.345891998614	00000.000076327433	
94016.348595760486	00008.710221897718	00000.000601805897	
94016.348595760486	00020.337039520126	00000.007223160556	
94016.348595760486	00013.166728457995	00000.000245283109	
94016.348595760486	00000.005148713106	00000.000000298621	
94016.348595760486	00000.013656066887	00000.000000001231	
94016.348595760486	00000.008435470179	00000.000001806302	
94016.348595760486	00000.042424159739	00000.000006896797	
94016.348595760486	00003.140588227996	00000.001933251396	
94016.348595760486	00000.241661984950	00000.000074004351	
94016.348595760486	00000.004257875222	00000.000014173497	
94016.348595760486	00000.008391164063	00000.000001141091	
94016.348595760486	00000.015725655774	00000.000009376050	
94016.348595760486	00000.276387398963	00000.000068367248	
94016.348595760486	00001.460224799078	00000.002011328508	
94016.348595760486	00000.008852794346	00000.000001016910	
94016.348595760486	00000.015725469775	00000.000013419231	
94016.348595760486	00006.844064105790	00000.000000258665	
94016.348595760486	00000.329816901720	00000.000014325055	
94016.348595760486	00000.010256237148	00000.000000606179	
94016.348595760486	00002.880097113773	00000.000003440121	
94016.348595760486	00008.675193263585	00000.000021608961	
94016.348595760486	00001.251318217297	00000.003430629727	
94016.348595760486	00000.213392659941	00000.000025310484	
290332.224061848130	00008.826824351293	00000.001652637797	
290332.224061848130	00000.103210821677	00000.000033209105	
290332.224061848130	00000.042017104970	00000.000020051426	
290332.224061848130	00001.496815589561	00000.000246056895	
290332.224061848130	00000.162596601919	00000.000001298060	
290332.224061848130	00001.496093115404	00000.000027577364	
290332.224061848130	00001.001694953834	00000.000062217199	
290332.224061848130	00000.295257831521	00000.000111165713	
290332.224061848130	00010.336675155242	00000.063568246566	
290332.224061848130	00000.615943997088	00000.000391406501	
290332.224061848130	00000.345006846511	00000.000061874816	
290332.224061848130	00000.750246447677	00000.000002501254	
290332.224061848130	00000.070632981992	00000.000001320453	
290332.224061848130	00008.527104695673	00000.091227679030	
290332.224061848130	00037.669217988854	00000.012390917055	
290332.224061848130	00001.313077395691	00000.000128390355	
290332.224061848130	00001.738067426216	00000.000419404716	
290332.224061848130	00001.072935658749	00000.001127439364	
290332.224061848130	00000.246490673096	00000.000012701119	
193932.530357630516	00002.697988456410	00000.000120209722	
193932.530357630516	00000.243469455926	00000.000019697351	
193932.530357630516	00001.397778194303	00000.000554304438	
193932.530357630516	00000.872390072681	00000.000299790804	
193932.530357630516	00000.441771556233	00000.000000095391	
193932.530357630516	00023.127320278078	00000.008851215690	
193932.530357630516	00001.902163280354	00000.002187583693	
193932.530357630516	00000.849401242745	00000.000053619259	
193932.530357630516	00001.055642715763	00000.000747302826	
193932.530357630516	00001.555892248640	00000.000088740807	
193932.530357630516	00001.795865922608	00000.000356584043	
193932.530357630516	00001.495585522428	00000.000587007992	
193932.530357630516	00003.245772004374	00000.002264514252	
193932.530357630516	00003.750745202934	00000.000030720296	
193932.530357630516	00003.853230682720	00000.001288495363	
193932.530357630516	00000.089001152834	00000.000006256878	
193932.530357630516	00000.132951723852	00000.000069345372	
193932.530357630516	00000.735347165311	00000.000179874636	
193932.530357630516	00000.100066505531	00000.000023975641	
193932.530357630516	00000.023107518754	00000.000000520684	
193932.530357630516	00000.137284511701	00000.000150162230	
193932.530357630516	00000.055062273868	00000.000000710984	
193932.530357630516	00000.012054793880	00000.000014147121	
193932.530357630516	00000.010616504318	00000.000014815428	
160708.015603398380	00009.471940003093	00000.000350333977	
160708.015603398380	00006.211759765676	00000.001100494429	
160708.015603398380	00026.864119149351	00000.028488830220	
160708.015603398380	00000.587389963763	00000.000027230518	
160708.015603398380	00000.241818422030	00000.000079346947	
160708.015603398380	00001.248189885724	00000.000108051114	
160708.015603398380	00001.113713822913	00000.000011865773	
160708.015603398380	00001.553237228091	00000.002741544627	
160708.015603398380	00001.622174512565	00000.003130816945	
160708.015603398380	00023.550367031491	00000.004923865394	
160708.015603398380	00000.278633335455	00000.000083745598	
160708.015603398380	00000.211967414731	00000.000115788829	
160708.015603398380	00000.012544618800	00000.000002548767	
160708.015603398380	00000.304710270438	00000.000506542139	
160708.015603398380	00003.327186333490	00000.000164370099	
160708.015603398380	00000.038722706914	00000.000004983103	
160708.015603398380	00008.740253838702	00000.001471711513	
160708.015603398380	00001.586699349421	00000.000460255763	
160708.015603398380	00000.005202263997	00000.000013494010	
160708.015603398380	00000.751335448441	00000.000458411215	
160708.015603398380	00000.841160165095	00000.001321239600	
160708.015603398380	00000.008650499385	00000.000001072443	
160708.015603398380	00001.494101552395	00000.001629953610	
160708.015603398380	00006.945838745775	00000.004539111686	
160708.015603398380	00000.017644850280	00000.000005655233	
160708.015603398380	00000.039506082548	00000.000024694284	
160708.015603398380	00000.021482402141	00000.000002938163	
160708.015603398380	00001.561102701655	00000.002681787848	
160708.015603398380	00000.033983698563	00000.000002618515	
155344.857883685792	00000.971313714728	00000.000462869154	
155344.857883685792	00012.250550167663	00000.050877575190	
155344.857883685792	00000.463610077888	00000.000003180389	
155344.857883685792	00009.944282619980	00000.005125178071	
155344.857883685792	00001.119958676156	00000.000506823255	
155344.857883685792	00000.260605079812	00000.000018449421	
155344.857883685792	00000.489632472451	00000.000902533608	
155344.857883685792	00000.060055932328	00000.000003360848	
155344.857883685792	00000.318420291661	00000.000469122376	
