Ftherm_star	Ftherm_planet	Frefl_planet	
82442.525533002074	00000.101262589692	00000.001023211013	
82442.525533002074	00000.000469837530	00000.000081977013	
82442.525533002074	00000.000002925567	00000.000000937459	
82442.525533002074	00000.353380345039	00000.001071714083	
82442.525533002074	00000.006132965291	00000.000003496954	
82442.525533002074	00000.021845983691	00000.000000027245	
57129.043578371988	00001.409524311026	00000.002903318594	
57129.043578371988	00000.374123729337	00000.000011291925	
57129.043578371988	00004.104683760269	00000.016783305695	
85791.849527666898	00000.954171966260	00000.001572219416	
85791.849527666898	00000.311074335513	00000.001158790908	
85791.849527666898	00000.000033490129	00000.000004232999	
85791.849527666898	00000.706789604736	00000.000626368979	
85791.849527666898	00000.031586009743	00000.000007594322	
85791.849527666898	00001.008392326684	00000.006354707772	
71174.293370924453	00006.208522301426	00000.008730163801	
71174.293370924453	00000.027015223804	00000.000336635753	
71174.293370924453	00012.147446643575	00000.067409817402	
71174.293370924453	00002.653342793702	00000.011596034271	
71174.293370924453	00000.015328527486	00000.000026589085	
71174.293370924453	00000.040857394601	00000.001093722954	
99825.230809065732	00001.985952787448	00000.001585912934	
99825.230809065732	00001.162451293869	00000.006465278291	
99825.230809065732	00000.192717647512	00000.000656319648	
99825.230809065732	00000.002270499820	00000.000003045787	
99825.230809065732	00000.000302099393	00000.000000085128	
236069.357439737360	00000.888036715345	00000.000169574506	
236069.357439737360	00000.101947245922	00000.000430443422	
236069.357439737360	00000.000565803370	00000.000000184144	
236069.357439737360	00000.000837103780	00000.000007373565	
135028.176735094748	00000.000434694748	00000.000015393173	
135028.176735094748	00000.132659406883	00000.000168179039	
135028.176735094748	00000.300881191032	00000.000016950228	
135028.176735094748	00000.268461167227	00000.001070153244	
135028.176735094748	00000.186856954980	00000.000941588917	
135028.176735094748	00000.000109383121	00000.000000865928	
186370.445060733357	00000.186071925497	00000.000004004377	
186370.445060733357	00000.220840037019	00000.000439466122	
186370.445060733357	00000.004217781873	00000.000033404368	
186370.445060733357	00004.495343481611	00000.012555372547	
186370.445060733357	00012.842275284130	00000.012168896126	
186370.445060733357	00001.877290832403	00000.005736803129	
186370.445060733357	00000.354371565165	00000.000889427818	
186370.445060733357	00000.093433862482	00000.001113823852	
186370.445060733357	00000.133557344579	00000.000653601189	
77405.605850024585	00000.020319529058	00000.000014633873	
77405.605850024585	00021.948758353631	00000.061790794227	
77405.605850024585	00000.000385057915	00000.000006671285	
184964.990845088207	00000.070624391168	00000.000139992585	
184964.990845088207	00000.063845807579	00000.000279722498	
184964.990845088207	00000.181874377999	00000.000758020034	
184964.990845088207	00000.010015249517	00000.000001326032	
54189.073596651666	00000.816792155737	00000.000257798347	
54189.073596651666	00000.026222416258	00000.000033090309	
54189.073596651666	00000.245367886434	00000.000002871419	
54189.073596651666	00000.076464040535	00000.001493761027	
54189.073596651666	00000.037250243681	00000.000102198232	
54189.073596651666	00000.001450154422	00000.000002510775	
54189.073596651666	00000.000000283696	00000.000000431946	
42792.936277741806	00003.994379693669	00000.005951871133	
42792.936277741806	00000.287566260533	00000.002390766421	
42792.936277741806	00000.000213903505	00000.000037966022	
42792.936277741806	00001.294582884908	00000.001640919822	
42792.936277741806	00000.214557915741	00000.000099659267	
42792.936277741806	00000.000106274534	00000.000012282109	
42792.936277741806	00000.001160806480	00000.000004637521	
42792.936277741806	00000.000024058028	00000.000004963204	
42792.936277741806	00000.000000646263	00000.000002206104	
252505.121312485746	00000.014941465933	00000.000643718114	
252505.121312485746	00000.000084188122	00000.000008087538	
252505.121312485746	00000.000090695619	00000.000045948426	
252505.121312485746	00020.016387670379	00000.185934534885	
252505.121312485746	00007.368929396866	00000.039493587697	
252505.121312485746	00000.272016179350	00000.000002051192	
252505.121312485746	00000.013920955949	00000.000034600072	
252505.121312485746	00000.001765558111	00000.000038744284	
252505.121312485746	00000.000037303623	00000.000006816315	
87688.827219939296	00003.891977834198	00000.012491557848	
87688.827219939296	00000.163236441298	00000.000154354982	
87688.827219939296	00000.381266661369	00000.000115599749	
87688.827219939296	00000.017949549033	00000.000039977808	
87688.827219939296	00000.009319092959	00000.000171904938	
269739.007369542436	00003.809880870480	00000.002577873779	
269739.007369542436	00000.019256427692	00000.000039475807	
269739.007369542436	00000.000385515383	00000.000029522151	
135583.763540755404	00001.982219590855	00000.014729411601	
135583.763540755404	00000.003207719757	00000.000110372404	
115879.031587952137	00004.238635852720	00000.013116109398	
115879.031587952137	00002.323990830622	00000.007069253294	
115879.031587952137	00008.938548321996	00000.002786109246	
115879.031587952137	00000.107645802153	00000.000107673334	
115879.031587952137	00000.009315102061	00000.000078335156	
115879.031587952137	00000.000371636012	00000.000001118374	
115879.031587952137	00000.000064872913	00000.000010861231	
33665.152396878722	00000.006049938667	00000.000198360505	
33665.152396878722	00000.001416992311	00000.000051615131	
33665.152396878722	00000.000001351670	00000.000165299533	
33665.152396878722	00000.000033652677	00000.000027497015	
282233.341542205715	00000.035768246680	00000.000046850344	
282233.341542205715	00000.322791924607	00000.000551761548	
282233.341542205715	00000.174771433074	00000.000000654902	
282233.341542205715	00000.146285212644	00000.000269837486	
282233.341542205715	00000.002721820592	00000.000000172001	
131077.011215822480	00003.215465119750	00000.001178236227	
131077.011215822480	00000.059356006373	00000.000030419536	
131077.011215822480	00000.000157248591	00000.000137905586	
131077.011215822480	00003.500163422879	00000.004608536703	
131077.011215822480	00000.003149933751	00000.000003703685	
84593.611919825227	00000.220813832135	00000.001387763334	
84593.611919825227	00000.113307788924	00000.000015052170	
84593.611919825227	00000.097140103961	00000.000145401731	
54189.754172048080	00006.929616757280	00000.042254494232	
54189.754172048080	00001.545954290340	00000.022027202905	
54189.754172048080	00000.286893092324	00000.001310027924	
54189.754172048080	00000.203188932156	00000.000001726278	
54189.754172048080	00000.001518878561	00000.000010496806	
54189.754172048080	00000.000271332005	00000.000000641581	
73278.138703355187	00008.298834444446	00000.026635270288	
73278.138703355187	00004.615928551684	00000.010962265621	
73278.138703355187	00000.000011262804	00000.000002983016	
73278.138703355187	00001.130598488665	00000.002838425423	
73278.138703355187	00000.000977094447	00000.000001086933	
73278.138703355187	00000.000372327596	00000.000000946519	
152144.816137728485	00000.007027240380	00000.000010658829	
152144.816137728485	00016.814625372262	00000.020326992970	
152144.816137728485	00000.000581399611	00000.000016650250	
185852.132287047803	00002.239666681197	00000.005560207540	
185852.132287047803	00009.136524849810	00000.000066697093	
185852.132287047803	00000.001107066471	00000.000049457942	
185852.132287047803	00006.607358213709	00000.003950044549	
185852.132287047803	00000.002637578966	00000.000025302494	
38929.180027785515	00002.460273797665	00000.006852735652	
38929.180027785515	00000.959016234160	00000.002793371825	
38929.180027785515	00000.231703214086	00000.000059988893	
38929.180027785515	00000.018214119768	00000.000242478849	
38929.180027785515	00000.000036832325	00000.000019652323	
38929.180027785515	00000.000000318701	00000.000004482989	
38929.180027785515	00000.354086207541	00000.000187232081	
38929.180027785515	00000.001313592102	00000.000009336821	
38929.180027785515	00000.000212797305	00000.000002771288	
53567.395139268257	00000.024104436677	00000.000211693117	
53567.395139268257	00000.018737940492	00000.000980953670	
53567.395139268257	00000.001552062648	00000.000030757188	
53567.395139268257	00000.000007633752	00000.000000353174	
53567.395139268257	00000.066958704311	00000.000709094663	
858866.772846413078	00026.747795082375	00000.547799890551	
858866.772846413078	00004.648943707737	00000.001709294868	
858866.772846413078	00007.371433675089	00000.001051649379	
858866.772846413078	00000.447072161407	00000.000000418315	
858866.772846413078	00000.040089646777	00000.000004491053	
858866.772846413078	00966.351473601632	00002.685631175615	
858866.772846413078	00005.072618615614	00000.000188311257	
858866.772846413078	00008.118414713169	00000.012508864456	
858866.772846413078	00000.182650038577	00000.000033770715	
858866.772846413078	00000.500183672978	00000.000023311437	
162085.140126082057	00021.303726264352	00000.165409868523	
162085.140126082057	00001.803981038184	00000.000110382127	
162085.140126082057	00001.137226455577	00000.000177778588	
162085.140126082057	00000.277832711432	00000.000339302638	
162085.140126082057	00002.851665993335	00000.005701928197	
162085.140126082057	00000.003397994891	00000.000000832241	
162085.140126082057	00000.012375986110	00000.000001269667	
162085.140126082057	00001.057164719322	00000.006382859310	
162085.140126082057	00003.805456811515	00000.003664096188	
162085.140126082057	00000.035872222290	00000.000248187357	
162085.140126082057	00000.003216517381	00000.000000753927	
162085.140126082057	00000.217130715976	00000.000004351734	
120381.817486136802	00000.017201151123	00000.001049777283	
120381.817486136802	00000.000023195844	00000.000001710661	
633398.134202881949	00000.609190608231	00000.001041568909	
633398.134202881949	00000.116626645244	00000.000637211959	
633398.134202881949	00002.686481488436	00000.011565784054	
633398.134202881949	00000.488422895484	00000.002734293847	
633398.134202881949	00000.071043172333	00000.000325679282	
162744.882266029774	00000.931404521263	00000.000001756566	
162744.882266029774	00004.417374040341	00000.011922934365	
162744.882266029774	00000.519981062909	00000.001066128945	
162744.882266029774	00000.518960751828	00000.001029905849	
162744.882266029774	00000.007009988973	00000.000000007109	
162744.882266029774	00000.008754182406	00000.000248198582	
162744.882266029774	00000.000119015375	00000.000001460250	
162744.882266029774	00000.000050327809	00000.000000238129	
162744.882266029774	00000.000073594716	00000.000000499655	
162744.882266029774	00000.000110323729	00000.000002038697	
162744.882266029774	00020.042060212283	00000.064831259658	
162744.882266029774	00010.557088868168	00000.007095340120	
162744.882266029774	00000.010715710477	00000.000007743519	
162744.882266029774	00000.000003351950	00000.000002126367	
44754.062971253981	00004.559495650198	00000.004646830766	
44754.062971253981	00000.000032122933	00000.000000812658	
44754.062971253981	00000.000006479428	00000.000001594786	
64399.357150940181	00000.065885945875	00000.000316046064	
64399.357150940181	00000.001506182274	00000.000031634935	
64399.357150940181	00000.000014953340	00000.000010355190	
64399.357150940181	00000.391785160171	00000.000205485300	
64399.357150940181	00000.001614209940	00000.000018530787	
442569.265015133424	00002.235454816788	00000.015487009863	
442569.265015133424	00000.000264258891	00000.000039098841	
442569.265015133424	00000.000068416366	00000.000006082425	
442569.265015133424	00010.995933580278	00000.000588624543	
442569.265015133424	00011.240445366581	00000.000826043545	
442569.265015133424	00000.001162734699	00000.000688349741	
06950.215722428173	00002.314058843672	00000.005712445995	
06950.215722428173	00000.000822545146	00000.000204659371	
06950.215722428173	00000.000000000018	00000.000000904874	
06950.215722428173	00000.000000021688	00000.000000155370	
06950.215722428173	00000.000000000772	00000.000001027962	
184406.018937337183	00007.264720810522	00000.045262757195	
184406.018937337183	00001.126843502461	00000.000292653898	
184406.018937337183	00000.019682200785	00000.000033363275	
184406.018937337183	00001.835421736849	00000.002075961772	
360692.873301551444	00042.174210323276	00000.002908911340	
360692.873301551444	00011.730246838212	00000.000638229154	
360692.873301551444	00000.008750857241	00000.000090285112	
360692.873301551444	00000.042621491835	00000.000018754137	
360692.873301551444	00000.042116544832	00000.000117076356	
103359.973355259906	00000.036546371960	00000.000095324402	
103359.973355259906	00000.018734516300	00000.000233732718	
103359.973355259906	00000.018816675826	00000.000005662016	
103359.973355259906	00000.032890225747	00000.000125783923	
103359.973355259906	00000.362002643959	00000.000557506131	
103359.973355259906	00000.000010009331	00000.000016679964	
536130.261192732374	00000.000192266810	00000.000182087805	
159559.858696924173	00006.655646867394	00000.020027967408	
159559.858696924173	00000.020386291922	00000.000072902104	
159559.858696924173	00000.091601818206	00000.000023006496	
159559.858696924173	00000.000478274018	00000.000003364253	
82900.647161641333	00000.080506643071	00000.000015529648	
82900.647161641333	00000.002317333689	00000.000000132478	
82900.647161641333	00000.000528124911	00000.000019224352	
82900.647161641333	00003.446725686565	00000.019618975418	
82900.647161641333	00000.313191848325	00000.000222647511	
82900.647161641333	00000.058914372864	00000.000145672764	
82900.647161641333	00000.041862383112	00000.000146293998	
82900.647161641333	00000.000130778403	00000.000015847165	
118530.979223419650	00012.934206364227	00000.071471244609	
118530.979223419650	00000.042653057359	00000.000075961284	
118530.979223419650	00000.005172704301	00000.000567737797	
118530.979223419650	00000.000001597053	00000.000005858824	
118530.979223419650	00001.159518589593	00000.002537253311	
118530.979223419650	00000.000002472538	00000.000003675531	
36416.608396209602	00002.320655997839	00000.002279100399	
36416.608396209602	00000.000066253989	00000.000002722077	
36416.608396209602	00000.000024509512	00000.000004245864	
36416.608396209602	00000.056173417800	00000.000301910935	
29003.280569112452	00000.279194624763	00000.000858134554	
29003.280569112452	00000.040248355880	00000.000116443393	
29003.280569112452	00000.000087803185	00000.000010530879	
29003.280569112452	00000.058313534603	00000.000101239849	
29003.280569112452	00000.012993345728	00000.000000132827	
263609.424818909785	00037.838193435444	00000.000311464670	
263609.424818909785	00000.194048370992	00000.000189886622	
263609.424818909785	00000.008910725959	00000.000300605767	
263609.424818909785	00000.000284999008	00000.000011700598	
263609.424818909785	00083.830093784437	00000.022994664563	
263609.424818909785	00017.031708137873	00000.004828557931	
123542.420550456562	00017.113521550758	00000.006263700328	
123542.420550456562	00005.110279202240	00000.010381260283	
123542.420550456562	00000.001586145116	00000.000041694110	
176609.596094261971	00065.116856655028	00000.260812701254	
176609.596094261971	00007.679944404103	00000.000006961052	
176609.596094261971	00007.836840374700	00000.005444328916	
176609.596094261971	00005.504505125380	00000.004319637570	
176609.596094261971	00000.851433919653	00000.000585565869	
176609.596094261971	00000.001896985653	00000.000059119906	
176609.596094261971	00000.001131618938	00000.000089983148	
176609.596094261971	00049.849205290259	00000.076003215043	
176609.596094261971	00003.129742101565	00000.003038446490	
176609.596094261971	00004.514534158498	00000.004163266500	
176609.596094261971	00000.017383323032	00000.000063309396	
176609.596094261971	00000.121432751949	00000.000010720107	
176609.596094261971	00000.000227107768	00000.000002253882	
100416.440796971117	00000.010619456018	00000.000030810697	
100416.440796971117	00000.001824380325	00000.000003493654	
100416.440796971117	00000.000003871644	00000.000008314614	
196312.960072690330	00000.001901251939	00000.000194257536	
183317.569163481647	00031.420049354218	00000.047073703147	
183317.569163481647	00020.666702171912	00000.011125822963	
183317.569163481647	00000.517906923669	00000.001094962913	
183317.569163481647	00000.008866736602	00000.000007063125	
183317.569163481647	00000.000010653790	00000.000012968181	
183317.569163481647	00000.610216080482	00000.000244928244	
183317.569163481647	00000.012910161866	00000.000001869213	
183317.569163481647	00000.000502616011	00000.000035559165	
67538.251136839666	00001.482809272040	00000.004145515664	
67538.251136839666	00006.989852026379	00000.009283005694	
67538.251136839666	00009.000928598255	00000.026604748939	
67538.251136839666	00001.739530302091	00000.001613551421	
67538.251136839666	00000.003451207547	00000.000139087662	
40142.376678990157	00000.512824141467	00000.000003062534	
40142.376678990157	00002.844685293705	00000.000667219390	
40142.376678990157	00000.601542923581	00000.000180718675	
40142.376678990157	00000.192089462722	00000.000062485746	
40142.376678990157	00000.000023069699	00000.000001249974	
40142.376678990157	00000.000002391096	00000.000006088417	
261523.245635289379	00002.498808247370	00000.006810764214	
261523.245635289379	00001.206675710658	00000.010064307089	
261523.245635289379	00001.184444985940	00000.001998627399	
261523.245635289379	00000.068576715530	00000.000005567358	
261523.245635289379	00000.005160075434	00000.000001273371	
261523.245635289379	00130.026813886834	00000.094272190321	
261523.245635289379	00002.552281342586	00000.001284504243	
261523.245635289379	00002.216680881189	00000.001854810960	
261523.245635289379	00000.292109438084	00000.000391231286	
163061.129663958069	00000.008990622881	00000.000086612141	
163061.129663958069	00000.034401040361	00000.000365058368	
163061.129663958069	00000.000250672758	00000.000010738629	
163061.129663958069	00156.967082226248	00000.005637258922	
163061.129663958069	00000.001579673203	00000.000010014596	
163061.129663958069	00000.002752206386	00000.000104756138	
88739.378697855180	00001.642966683807	00000.005185008562	
88739.378697855180	00000.739718071377	00000.000056712809	
88739.378697855180	00001.361597647534	00000.000025855824	
88739.378697855180	00000.000815452384	00000.000016159320	
88739.378697855180	00000.000161506847	00000.000001735067	
88739.378697855180	00000.979390931897	00000.001848077582	
160053.977100991557	00036.589833142407	00000.283422255021	
160053.977100991557	00000.146430709481	00000.000073604813	
160053.977100991557	00000.010185382427	00000.000028454331	
160053.977100991557	00000.000767032664	00000.000023131044	
165988.524716250191	00000.447744364943	00000.000040290493	
165988.524716250191	00000.032223002579	00000.000007399793	
165988.524716250191	00000.004073040216	00000.000085478415	
165988.524716250191	00000.000116377121	00000.000003511799	
327077.671643713489	00005.791994035603	00000.076281652458	
327077.671643713489	00000.136830979609	00000.000923625057	
327077.671643713489	00000.012129221688	00000.000167287072	
327077.671643713489	00000.000138982003	00000.000001146094	
116996.019827858923	00016.030909902804	00000.007449088426	
116996.019827858923	00000.776035410696	00000.001419199040	
116996.019827858923	00000.014394050685	00000.000014439805	
116996.019827858923	00000.001266320007	00000.000025926095	
116996.019827858923	00000.000006594611	00000.000000851531	
154653.528199982655	00009.848036872292	00000.001611083805	
154653.528199982655	00006.624351096181	00000.002932778690	
154653.528199982655	00002.374548237256	00000.001267395142	
154653.528199982655	00000.066574469612	00000.000052514151	
154653.528199982655	00000.006875957707	00000.000031161526	
154653.528199982655	00000.000798757395	00000.000000427348	
154653.528199982655	00002.732224869935	00000.000143013275	
82186.504219133974	00000.038208354090	00000.000425323933	
82186.504219133974	00000.000012297175	00000.000000020749	
82186.504219133974	00000.005040398433	00000.000020144774	
82186.504219133974	00000.003537623549	00000.000006689009	
82186.504219133974	00000.002779654338	00000.000067205123	
98097.831470990277	00001.199681281110	00000.000078013318	
98097.831470990277	00000.022811642583	00000.000004164524	
98097.831470990277	00000.029395068110	00000.000001262736	
98097.831470990277	00000.014901937997	00000.000021986988	
98097.831470990277	00000.000430543722	00000.000049745443	
98097.831470990277	00005.494055156149	00000.000330669594	
98097.831470990277	00000.088969366747	00000.000000408231	
98097.831470990277	00000.132520913480	00000.000133699234	
98097.831470990277	00000.010227418885	00000.000005986971	
31289.609660122704	00000.000785717792	00000.000017238770	
31289.609660122704	00000.000021225116	00000.000008494399	
31457.837093143233	00000.091463515836	00000.000045904034	
31457.837093143233	00000.000000004552	00000.000004982013	
31457.837093143233	00010.885676969778	00000.020848906290	
31457.837093143233	00000.045000038454	00000.000040147885	
97455.594632407490	00005.423320737914	00000.008632346863	
97455.594632407490	00002.218809356692	00000.014088937080	
97455.594632407490	00000.060430573966	00000.000044093433	
97455.594632407490	00000.041294821467	00000.000046575024	
97455.594632407490	00000.000083665594	00000.000001777005	
97455.594632407490	00000.120949987451	00000.000035727360	
173050.311312775302	00061.250853778359	00000.150824473622	
173050.311312775302	00009.447726628412	00000.058109836394	
173050.311312775302	00000.035702713226	00000.000003933745	
173050.311312775302	00000.000008383073	00000.000105318407	
173050.311312775302	00008.355852885749	00000.054160253812	
173050.311312775302	00000.052515040483	00000.000405586392	
173050.311312775302	00000.136026364591	00000.000078662207	
173050.311312775302	00000.065803520936	00000.000322356198	
37913.843886922652	00000.457876863279	00000.000449999090	
37913.843886922652	00000.026377648385	00000.000192266700	
37913.843886922652	00001.219468217219	00000.000040833981	
37913.843886922652	00000.505274071005	00000.001033388882	
37913.843886922652	00000.005329362920	00000.000157527530	
22229.764763301529	00000.157013412326	00000.000012288255	
22229.764763301529	00000.024254596179	00000.001509785550	
22229.764763301529	00000.016849443059	00000.000000283864	
22229.764763301529	00000.000064586823	00000.000010247828	
22229.764763301529	00010.509264252965	00000.001630154275	
22229.764763301529	00000.003189949612	00000.000001663649	
22229.764763301529	00000.001336382127	00000.000013213617	
22229.764763301529	00000.000085133920	00000.000000156183	
22229.764763301529	00000.000000323365	00000.000000581042	
12369.071067766403	00000.028861485679	00000.000001009663	
12369.071067766403	00000.000073568180	00000.000157348998	
12369.071067766403	00001.849559347091	00000.012449023204	
12369.071067766403	00002.115132416912	00000.000451625743	
12369.071067766403	00000.000001653788	00000.000017377136	
17109.272047716389	00000.533524333759	00000.003222792318	
17109.272047716389	00000.001292946675	00000.000005959539	
17109.272047716389	00000.214767389916	00000.001553630252	
17109.272047716389	00000.845849604145	00000.002293611247	
17109.272047716389	00000.024879055319	00000.000003864606	
17109.272047716389	00000.000007957281	00000.000008519586	
17109.272047716389	00000.000000006572	00000.000001252328	
23686.565526006787	00000.001234103610	00000.000026053130	
23686.565526006787	00000.003859776800	00000.000024724732	
23686.565526006787	00000.000000277338	00000.000000004664	
14234.773760195410	00000.002217426674	00000.000042898877	
14234.773760195410	00000.000000440045	00000.000000045553	
14234.773760195410	00012.473267646358	00000.092980442747	
14234.773760195410	00000.000041231216	00000.000121552634	
34928.992411894244	00000.004493858939	00000.000083555233	
34928.992411894244	00000.000051493927	00000.000000391834	
34928.992411894244	00000.000006613167	00000.000000016211	
34928.992411894244	00000.000005677944	00000.000004229002	
34928.992411894244	00000.712931378534	00000.000074648209	
34928.992411894244	00000.009344639069	00000.000021655380	
34928.992411894244	00000.003576114854	00000.000077184317	
28008.153533255208	00000.045518156817	00000.000355186359	
28008.153533255208	00001.464971765662	00000.007517671369	
28008.153533255208	00051.611988249481	00000.093802206861	
111762.945843655383	00000.030004901526	00000.000251584123	
111762.945843655383	00000.000020204763	00000.000030985422	
111762.945843655383	00000.000067916447	00000.000003388285	
20794.715135151651	00000.140317848425	00000.001033468175	
20794.715135151651	00000.000067277445	00000.000211797722	
20794.715135151651	00009.358287843292	00000.035160172878	
20794.715135151651	00001.992005846697	00000.002679602746	
20794.715135151651	00000.642521782118	00000.004669624009	
20794.715135151651	00000.000347766727	00000.000003366750	
20794.715135151651	00000.000025514829	00000.000005851345	
20794.715135151651	00000.000000222771	00000.000000369870	
20794.715135151651	00000.000000018174	00000.000000146265	
49350.684008241835	00000.000166451018	00000.000007129456	
49350.684008241835	00000.000003238892	00000.000000168894	
49350.684008241835	00012.553699746417	00000.069454513721	
49350.684008241835	00002.901064398311	00000.007810087349	
49350.684008241835	00000.000000468716	00000.000002165429	
33767.266598139970	00001.891093814748	00000.000619534007	
33767.266598139970	00000.000004179538	00000.000000200230	
33767.266598139970	00005.742677395696	00000.024932340427	
33767.266598139970	00000.001579625867	00000.000033959959	
33767.266598139970	00000.000004376203	00000.000003877247	
33767.266598139970	00000.000009523460	00000.000002240649	
58689.037638835041	00017.536198039946	00000.063676692774	
58689.037638835041	00000.002844542061	00000.000020032245	
58689.037638835041	00000.000441326527	00000.000011613225	
58689.037638835041	00000.000462582144	00000.000009767578	
58689.037638835041	00004.027707888480	00000.001803633018	
58689.037638835041	00000.032867303199	00000.000294377013	
58689.037638835041	00000.000000178750	00000.000030712778	
106990.506835404769	00024.150293743953	00000.046379889195	
106990.506835404769	00000.001200779435	00000.000006352479	
106990.506835404769	00000.000024324350	00000.000013896245	
106990.506835404769	00004.171508718032	00000.000888338923	
106990.506835404769	00000.058966996090	00000.000038884990	
106990.506835404769	00000.113556088714	00000.000006670070	
106990.506835404769	00000.110084675021	00000.000605352482	
106990.506835404769	00000.000000730847	00000.000012972933	
146846.186372134485	00071.429610075502	00000.090140559317	
146846.186372134485	00003.580033101191	00000.000007336350	
146846.186372134485	00000.277400762172	00000.001196589450	
73723.130601998928	00006.621804618612	00000.014454994101	
73723.130601998928	00000.293485566137	00000.000503498121	
73723.130601998928	00001.626797544689	00000.000477734140	
73723.130601998928	00004.203018052310	00000.002735741689	
73723.130601998928	00001.278632651698	00000.001078039477	
73723.130601998928	00000.002459627269	00000.000007762002	
73723.130601998928	00000.023845364821	00000.001447086674	
73723.130601998928	00000.004766837740	00000.000036376242	
44045.076570395468	00000.081590884406	00000.000391261217	
44045.076570395468	00000.000017160202	00000.000002304976	
44045.076570395468	00000.000099449715	00000.000194300281	
44045.076570395468	00002.145415166970	00000.001882149413	
44045.076570395468	00000.033554561227	00000.000348079227	
64725.209808153115	00000.054658065265	00000.000363709673	
64725.209808153115	00000.004070391570	00000.000071970736	
64725.209808153115	00000.000080466734	00000.000001774006	
64725.209808153115	00000.000069592485	00000.000000418752	
64725.209808153115	00000.000013946536	00000.000036659855	
64725.209808153115	00008.374487945534	00000.027301348054	
64725.209808153115	00000.002395102621	00000.000006156150	
64725.209808153115	00000.002025090413	00000.000016934107	
91491.943890582741	00000.052936024529	00000.000012652132	
91491.943890582741	00001.896448010383	00000.020488907211	
91491.943890582741	00001.437056423409	00000.000636230792	
91491.943890582741	00000.011923902239	00000.000156894858	
91491.943890582741	00000.000268521601	00000.000013292495	
126026.496049455716	00005.180031842030	00000.018256000816	
126026.496049455716	00001.045875108849	00000.000871325909	
126026.496049455716	00001.876879450832	00000.000429067640	
126026.496049455716	00000.938448439655	00000.000020748996	
126026.496049455716	00000.011913956564	00000.000045765949	
130623.160103138202	00001.349018742494	00000.008982291767	
130623.160103138202	00000.332490708824	00000.000007750613	
130623.160103138202	00000.013725996258	00000.000664581491	
130623.160103138202	00000.000000535435	00000.000013313934	
15948.892886375685	00000.003063473086	00000.000150017862	
15948.892886375685	00000.000106609613	00000.000000049200	
15948.892886375685	00000.000001181000	00000.000001480706	
25790.915200532494	00008.554766125582	00000.018901704475	
25790.915200532494	00000.000000014579	00000.000000051328	
25790.915200532494	00000.000000073004	00000.000007549926	
167603.089600182488	00002.713177923463	00000.008138417476	
167603.089600182488	00000.068960335817	00000.000403817110	
167603.089600182488	00000.123980296212	00000.000011136365	
167603.089600182488	00000.168387215448	00000.000050347459	
167603.089600182488	00001.414037225231	00000.008650879483	
167603.089600182488	00000.001345355854	00000.000000907651	
22936.147608804120	00000.427078062480	00000.000473851313	
22936.147608804120	00000.001061681575	00000.000079884699	
22936.147608804120	00000.000001337020	00000.000005900893	
22936.147608804120	00001.460071390076	00000.000018134341	
22936.147608804120	00009.266440080917	00000.024742863805	
22936.147608804120	00000.017094733394	00000.000014961296	
40789.308532143012	00000.396073053676	00000.000911077872	
40789.308532143012	00000.002619164710	00000.000031324999	
40789.308532143012	00000.000010213417	00000.000001875363	
40789.308532143012	00000.038953741146	00000.000082551447	
40789.308532143012	00000.000746980521	00000.000033393114	
12701.826153132337	00000.911357691815	00000.000075484365	
12701.826153132337	00000.008635189131	00000.000002560028	
12701.826153132337	00000.000011147633	00000.000018247016	
12701.826153132337	00000.000000006891	00000.000002270399	
12701.826153132337	00001.350451968794	00000.005915099472	
12701.826153132337	00000.002600375209	00000.000704561443	
48898.548886512421	00000.963054589093	00000.001814427430	
48898.548886512421	00000.001063908793	00000.000021681065	
48898.548886512421	00000.015612082116	00000.000030486523	
48898.548886512421	00000.001820040979	00000.000001055351	
48898.548886512421	00000.000041791428	00000.000015620740	
48898.548886512421	00000.000073448888	00000.000009204540	
21834.057260626170	00007.623533995543	00000.029218035985	
21834.057260626170	00000.055731181710	00000.000041215686	
21834.057260626170	00000.002759423606	00000.000278288429	
31057.961633887266	00000.457517191399	00000.000480468476	
31057.961633887266	00000.000349685384	00000.000013209628	
31057.961633887266	00000.000000027077	00000.000000197180	
31057.961633887266	00003.457102925176	00000.022003044271	
31057.961633887266	00000.000058691832	00000.000031947475	
28390.560135535656	00001.166503909832	00000.000694987087	
28390.560135535656	00001.018840981248	00000.000928249471	
28390.560135535656	00000.000219499013	00000.000062748910	
28390.560135535656	00000.674322464941	00000.000299003387	
28390.560135535656	00000.000008866050	00000.000013940931	
28390.560135535656	00000.000059605477	00000.000001212030	
111601.492464801748	00000.150909839613	00000.003807564440	
111601.492464801748	00000.000042262788	00000.000028135763	
111601.492464801748	00000.000003342521	00000.000013346247	
12356.107676914493	00000.369667426859	00000.004334714513	
12356.107676914493	00000.002128087485	00000.000002246834	
12356.107676914493	00004.875482891093	00000.028559242977	
12356.107676914493	00000.016527418211	00000.000224132427	
12356.107676914493	00000.000000731488	00000.000004216431	
241956.539760302985	00033.180871328703	00000.365542788673	
241956.539760302985	00046.664875320811	00000.433859308417	
241956.539760302985	00000.109035352107	00000.001723752283	
12680.190844185483	00000.015408175569	00000.002493817010	
12680.190844185483	00000.000050184642	00000.000005355180	
12680.190844185483	00000.001323273057	00000.000031908128	
12680.190844185483	00000.000007278798	00000.000008974861	
79666.887379820721	00000.000000807654	00000.000001180908	
