Ftherm_star	Ftherm_planet	Frefl_planet	
130276.020344444347	00000.000001188144	00000.000100373046	
130276.020344444347	00000.000000020750	00000.000080061480	
130276.020344444347	00000.000000011957	00000.000014904361	
130276.020344444347	00000.615404807779	00000.030065169417	
130276.020344444347	00000.000034488841	00000.000119673300	
130276.020344444347	00000.000000092263	00000.000023474537	
65810.786332547272	00000.000083599028	00000.000029050083	
65810.786332547272	00000.000011619453	00000.000051999879	
65810.786332547272	00000.000000000037	00000.000000172002	
65810.786332547272	00000.000000000323	00000.000039952010	
43838.841282656358	00000.018790209068	00000.000263720264	
43838.841282656358	00000.000002268950	00000.000025259023	
43838.841282656358	00000.000000000000	00000.000023684086	
21581.731858824078	00000.000000000000	00000.000007686062	
21581.731858824078	00000.000084875955	00000.000052566335	
21581.731858824078	00000.000000000000	00000.000000397463	
119666.605539527663	00000.000458925035	00000.000090743941	
119666.605539527663	00000.000183490190	00000.000278750099	
119666.605539527663	00000.000001637919	00000.000050939622	
119666.605539527663	00000.362928586367	00000.001502753862	
119666.605539527663	00000.000128543026	00000.000016511745	
119666.605539527663	00000.000011105440	00000.000014609809	
18654.858153671066	00000.000023976805	00000.000210411813	
18654.858153671066	00000.000000008836	00000.000008662983	
18654.858153671066	00000.528476647773	00000.001556354598	
18654.858153671066	00000.000000162302	00000.000021829359	
18654.858153671066	00000.000000000002	00000.000000173930	
40153.480355748201	00000.000000000000	00000.000001291915	
40153.480355748201	00000.022421348074	00000.001833211302	
40153.480355748201	00000.000039413405	00000.000096082063	
40153.480355748201	00000.000000124031	00000.000347569134	
40153.480355748201	00000.000000000003	00000.000003209402	
40153.480355748201	00000.000000000000	00000.000015570465	
49657.829024501640	00002.744698283675	00000.075479162355	
49657.829024501640	00000.317371491719	00000.001824507140	
49657.829024501640	00000.000070402848	00000.000005427946	
49657.829024501640	00000.000000830178	00000.000105840687	
49657.829024501640	00000.000388767103	00000.000014559893	
49657.829024501640	00000.000120731794	00000.000001148769	
49657.829024501640	00000.000102804125	00000.000070011639	
49657.829024501640	00000.000000000000	00000.000012979720	
17666.579705634464	00000.032811037405	00000.002351383959	
17666.579705634464	00000.001999231111	00000.000235498619	
17666.579705634464	00000.000000217586	00000.000043659798	
17666.579705634464	00000.000000000047	00000.000000365590	
17666.579705634464	00000.000000000000	00000.000014474037	
17666.579705634464	00000.012858727687	00000.000097366155	
17666.579705634464	00000.000000000163	00000.000006137496	
17666.579705634464	00000.000000000000	00000.000043306000	
22323.867036351214	00000.000000049462	00000.000749136916	
22323.867036351214	00000.005022507334	00000.000463736384	
22323.867036351214	00000.000085511951	00000.003846799949	
22323.867036351214	00000.000000019868	00000.000002438946	
22323.867036351214	00000.000000000000	00000.000019970802	
22459.463742541753	00000.000000000002	00000.000001696400	
22459.463742541753	00000.078680308661	00000.018352701699	
22459.463742541753	00000.000000000000	00000.000003848454	
12342.783104079150	00000.977321132134	00000.016348011376	
12342.783104079150	00000.000024988123	00000.000105005324	
12342.783104079150	00000.000000000000	00000.000000432046	
19449.366571501487	00000.002734278400	00000.004511089591	
19449.366571501487	00000.000000000000	00000.000003148216	
19449.366571501487	00000.110062271824	00000.005649695513	
19449.366571501487	00000.000001699098	00000.000003829852	
19449.366571501487	00000.000000019224	00000.000000174630	
19449.366571501487	00000.000000000000	00000.000088790900	
199006.544653916528	00000.000015917469	00000.000033116060	
199006.544653916528	00000.000563774551	00000.000107541321	
199006.544653916528	00000.000000088163	00000.000025884741	
08667.067385918552	00000.000000076703	00000.000031882303	
08667.067385918552	00000.195025318248	00000.017728728864	
08667.067385918552	00000.000000000001	00000.000000319705	
08667.067385918552	00000.000000000450	00000.000002733332	
11364.079958526705	00008.509793256190	00000.063400718979	
11364.079958526705	00000.003125615498	00000.008094533512	
11364.079958526705	00000.000012755977	00000.000028881787	
11364.079958526705	00000.000000000000	00000.000000128869	
11364.079958526705	00000.000000000000	00000.000001542296	
119065.507312796632	00000.013858377279	00000.000493383846	
119065.507312796632	00000.000293819748	00000.000016165010	
119065.507312796632	00000.000108307658	00000.000020582127	
119065.507312796632	00000.000000000384	00000.000026010270	
119065.507312796632	00001.054914898029	00000.023481412387	
119065.507312796632	00001.694842083633	00000.000016469256	
119065.507312796632	00000.204798210544	00000.000176680963	
119065.507312796632	00000.015802179306	00000.000037934745	
119065.507312796632	00000.004573192914	00000.000108620238	
119065.507312796632	00000.000006593144	00000.000000798850	
119065.507312796632	00000.000000000459	00000.000064425853	
26432.470903390215	00000.172642179227	00000.002153945483	
26432.470903390215	00000.000031161686	00000.000020936286	
26432.470903390215	00000.000001201923	00000.000003978599	
26432.470903390215	00000.000000000297	00000.000002477025	
26432.470903390215	00000.000000000000	00000.000000022946	
26432.470903390215	00000.001410872585	00000.000542175412	
26432.470903390215	00000.000000000891	00000.000000929984	
83748.744723580705	00000.248688083882	00000.001661911320	
83748.744723580705	00000.000007304020	00000.000689240954	
83748.744723580705	00000.000001825736	00000.000010488035	
83748.744723580705	00000.000000004153	00000.000116755405	
26672.210200905560	00000.018803975053	00000.000028027773	
26672.210200905560	00000.000014375058	00000.000002276604	
26672.210200905560	00000.000003594068	00000.000030421661	
26672.210200905560	00000.000000000011	00000.000000449723	
26672.210200905560	00000.000001021668	00000.000002243979	
29772.189854084099	00000.041498626297	00000.002272758120	
29772.189854084099	00000.001426607985	00000.000063620558	
29772.189854084099	00000.000000048589	00000.000013501273	
29772.189854084099	00000.000000037749	00000.000000015247	
29772.189854084099	00000.000000021912	00000.000000220514	
29772.189854084099	00000.000000000318	00000.000000007711	
15798.724408185033	00000.000006403945	00000.000000711393	
15798.724408185033	00000.000000918965	00000.000002267863	
15798.724408185033	00000.000000156349	00000.000047322839	
15798.724408185033	00000.000000000000	00000.000006558627	
15798.724408185033	00000.007445613233	00000.000848932762	
15798.724408185033	00000.000001854949	00000.000019105603	
38017.908584653218	00000.029105717908	00000.000973667719	
38017.908584653218	00000.000306542269	00000.000192449352	
38017.908584653218	00001.367105216225	00000.007399092309	
38017.908584653218	00000.023413189357	00000.000750800077	
38017.908584653218	00000.000802653476	00000.000207334662	
38017.908584653218	00000.000031529757	00000.000022037426	
38017.908584653218	00000.000000000014	00000.000022955077	
10304.987179178521	00000.000597384316	00000.000222228996	
10304.987179178521	00000.000001768340	00000.000021089242	
10304.987179178521	00000.017086301698	00000.000435101208	
10304.987179178521	00000.000018103727	00000.000015414631	
10304.987179178521	00000.000000299914	00000.000016565543	
10304.987179178521	00000.000000003723	00000.000020945045	
51974.251610398474	00000.311716102603	00000.003200617460	
51974.251610398474	00000.000000000010	00000.000000524872	
38492.153904071369	00000.044149137616	00000.000478464611	
38492.153904071369	00000.000761092958	00000.000150784561	
38492.153904071369	00000.000180253682	00000.000088776204	
38492.153904071369	00000.000000000002	00000.000001651002	
38492.153904071369	00000.704938248111	00000.001779765178	
38492.153904071369	00000.382222542113	00000.000088019879	
38492.153904071369	00000.442338829840	00000.019838125844	
38492.153904071369	00000.007593211626	00000.000702122315	
38492.153904071369	00000.001611777770	00000.000242245174	
38492.153904071369	00000.000628960159	00000.000005168691	
38492.153904071369	00000.000102790048	00000.000000235308	
38492.153904071369	00000.000001159267	00000.000000471180	
38492.153904071369	00000.000000022711	00000.000001898614	
334538.108863131667	00001.119729654352	00000.003794748503	
334538.108863131667	00000.000305139419	00000.000155178212	
334538.108863131667	00000.000040638515	00000.000135837897	
17947.688676301106	00000.063427464189	00000.009379898227	
17947.688676301106	00000.000142881531	00000.000101326640	
17947.688676301106	00000.000000000842	00000.000000898417	
17947.688676301106	00000.000026476398	00000.000142809374	
17947.688676301106	00000.000000000000	00000.000003301610	
07158.793296726352	00000.000807577616	00000.004783135227	
07158.793296726352	00000.000000000003	00000.000007684629	
07158.793296726352	00000.000000000000	00000.000023375704	
15896.187861526667	00001.213653600631	00000.003260951967	
15896.187861526667	00000.000000000000	00000.000000266993	
15896.187861526667	00000.000824064002	00000.000062540726	
15896.187861526667	00000.000000000579	00000.000000236150	
18711.754011500754	00000.000000002146	00000.000000210124	
18711.754011500754	00003.715564341702	00000.034268125936	
18711.754011500754	00000.000000000000	00000.000001180130	
07795.498834129999	00000.059885513638	00000.016690320654	
07795.498834129999	00000.000869024843	00000.000769068965	
07795.498834129999	00000.000000110890	00000.000037345235	
07795.498834129999	00000.000000000048	00000.000001948914	
07795.498834129999	00000.000000000000	00000.000000288763	
07795.498834129999	00000.185030660658	00000.000430328494	
07795.498834129999	00000.000778965518	00000.000545618297	
07795.498834129999	00000.000001608988	00000.000001229733	
07795.498834129999	00000.000000002727	00000.000009624045	
07795.498834129999	00000.000000000000	00000.000054381683	
07795.498834129999	00000.000000000000	00000.000000061837	
07795.498834129999	00000.000000000000	00000.000000182355	
07795.498834129999	00000.000000000000	00000.000000103784	
08836.741276623803	00000.002311229942	00000.001437052755	
08836.741276623803	00000.000000000108	00000.000007013164	
08836.741276623803	00000.000001679073	00000.000426244361	
08836.741276623803	00000.000000150210	00000.000124599825	
08836.741276623803	00000.000000000009	00000.000000061932	
08836.741276623803	00000.000000000000	00000.000001561949	
154965.596563916071	00000.398222904444	00000.005130427676	
154965.596563916071	00000.000012879440	00000.000003275878	
154965.596563916071	00000.000000355341	00000.000003256349	
154965.596563916071	00000.000000000612	00000.000003254273	
154965.596563916071	00008.743668275701	00000.051317176375	
154965.596563916071	00000.013392499264	00000.000136713230	
16985.748724964473	00000.000986569402	00000.000042149991	
16985.748724964473	00000.000095289996	00000.000017557969	
16985.748724964473	00000.000000000010	00000.000021199539	
04427.397684193662	00000.479645974177	00000.059143200400	
04427.397684193662	00000.000000000086	00000.000020390436	
04427.397684193662	00000.000000000826	00000.000002628779	
04427.397684193662	00000.000000000000	00000.000002167473	
04427.397684193662	00000.001134142048	00000.001213683069	
04427.397684193662	00000.000000000000	00000.000000145014	
04427.397684193662	00000.000000000000	00000.000017114171	
09574.699929638879	00000.084352858356	00000.000041750372	
09574.699929638879	00000.001297165950	00000.000062511736	
09574.699929638879	00000.000000027974	00000.000015919704	
09574.699929638879	00000.000000010766	00000.000009911939	
09574.699929638879	00000.000000000000	00000.000001207391	
09574.699929638879	00000.000000000000	00000.000006300287	
07514.218912964599	00000.000000081442	00000.000002918383	
07514.218912964599	00000.000000000089	00000.000114383526	
07514.218912964599	00000.000000000000	00000.000001146782	
07514.218912964599	00000.112844587943	00000.000967939611	
07514.218912964599	00000.021307982769	00000.000520453851	
07514.218912964599	00000.017757483413	00000.004085672772	
07514.218912964599	00000.000145277571	00000.000054253513	
07514.218912964599	00000.000014214345	00000.000395970107	
07514.218912964599	00000.000000000000	00000.000000518250	
15042.157671495386	00000.000001200262	00000.000005874826	
15042.157671495386	00001.519364966921	00000.005623032920	
15042.157671495386	00000.000000106232	00000.000001823609	
15042.157671495386	00000.000000002883	00000.000004878860	
15042.157671495386	00000.000000000001	00000.000058327917	
09549.967098680852	00000.003333728481	00000.000654458445	
09549.967098680852	00000.000005111127	00000.000059309998	
09549.967098680852	00000.000000001708	00000.000023764345	
09549.967098680852	00000.000000000001	00000.000003505323	
09549.967098680852	00000.000000240972	00000.000037215678	
09549.967098680852	00000.000000027782	00000.000032672561	
09549.967098680852	00000.000000000000	00000.000000412508	
62668.990355977607	00002.811640948395	00000.124780751186	
62668.990355977607	00000.000012946626	00000.000005345419	
62668.990355977607	00000.000000010595	00000.000081694608	
62668.990355977607	00000.000000000001	00000.000017309178	
62668.990355977607	00000.009873839432	00000.016641989739	
62668.990355977607	00000.000000000000	00000.000022372120	
06806.182199348107	00000.000000052977	00000.000060331115	
06806.182199348107	00000.000000000064	00000.000042090246	
06806.182199348107	00000.000000000011	00000.000000025130	
06806.182199348107	00000.000000000000	00000.000000402833	
06806.182199348107	00000.271920747151	00000.011529654736	
06806.182199348107	00000.000036908996	00000.000058483365	
11635544.544199198484	00107.363236309069	00000.513516828073	
11635544.544199198484	00053.792988603734	00000.198639365850	
11635544.544199198484	00006.434597466957	00000.021045750700	
11635544.544199198484	00006.108960744740	00000.011403432369	
11635544.544199198484	00015.258190803914	00000.021562344348	
149268.317259575095	00000.005754377380	00000.000583034694	
149268.317259575095	00000.000000012344	00000.000000950645	
149268.317259575095	00000.000000000044	00000.000004069746	
149268.317259575095	00000.090832754562	00000.001715847522	
149268.317259575095	00000.014649886102	00000.000138877643	
149268.317259575095	00000.000033973185	00000.000029657495	
07731.764451017390	00000.000240415805	00000.000014496412	
07731.764451017390	00000.000000838269	00000.000074295149	
07731.764451017390	00000.000000000075	00000.000000740077	
07731.764451017390	00000.000000000000	00000.000000445188	
07731.764451017390	00000.003065546096	00000.001878722458	
07731.764451017390	00000.000000118046	00000.001096860054	
07731.764451017390	00000.000000000004	00000.000079113644	
07731.764451017390	00000.000000000000	00000.000026830862	
42988.379554100640	00000.000083243676	00000.000006486615	
42988.379554100640	00000.000005242791	00000.000192418068	
42988.379554100640	00000.000000000228	00000.000117210584	
42988.379554100640	00000.000000000015	00000.000002556401	
42988.379554100640	00000.545923559582	00000.021452450949	
42988.379554100640	00000.000146141699	00000.000079497359	
42988.379554100640	00000.000000208327	00000.000006062474	
42988.379554100640	00000.000000001504	00000.000001651809	
42988.379554100640	00000.000000000002	00000.000002482991	
18930.810392968458	00000.000000004878	00000.000023173764	
18930.810392968458	00000.098693462907	00000.000309243223	
18930.810392968458	00000.000000001696	00000.000000037756	
18945.038962753704	00001.556098592889	00000.008243244452	
18945.038962753704	00000.002212779221	00000.000064207719	
18945.038962753704	00000.000000033988	00000.000362506859	
18945.038962753704	00002.666327574332	00000.009221268951	
18945.038962753704	00000.003181798497	00000.000115006301	
18945.038962753704	00000.000000022807	00000.000998469367	
13177.594068132998	00000.000000000001	00000.000023837417	
13177.594068132998	00000.008191072538	00000.006501312756	
08794.180999324626	00000.214027268445	00000.000008613436	
08794.180999324626	00000.000000035759	00000.000007804502	
08794.180999324626	00000.000000000000	00000.000000811283	
433858.659500265785	00054.642199051430	00001.782463118298	
433858.659500265785	00000.000298932419	00000.000003795240	
953172.363144282019	00000.241614376104	00000.006229530461	
953172.363144282019	00000.000275100565	00000.000330252643	
953172.363144282019	00001.493311428304	00000.006702658628	
527933.665063188062	00002.215346568220	00000.008747885394	
527933.665063188062	00000.278531448868	00000.004258257051	
527933.665063188062	00000.941633966560	00000.005962318101	
527933.665063188062	00000.008134191592	00000.000030650368	
527933.665063188062	00000.001572132294	00000.000004263430	
527933.665063188062	00000.403163246694	00000.007083331892	
527933.665063188062	00000.013206148325	00000.000420871307	
620433.399983042036	00015.040409948277	00000.188657247960	
620433.399983042036	00000.036255892453	00000.010702939332	
620433.399983042036	00000.002377517594	00000.000437791376	
620433.399983042036	00000.000000003137	00000.000001692631	
620433.399983042036	00000.129276819542	00000.001176911940	
620433.399983042036	00000.005394084960	00000.002629618437	
432202.468606439012	00005.150072099228	00000.100063669204	
432202.468606439012	00000.199910575288	00000.000092822282	
432202.468606439012	00000.001999976875	00000.000384513157	
432202.468606439012	00000.000001887956	00000.000031658004	
432202.468606439012	00000.433021305184	00000.000919405663	
432202.468606439012	00000.127877857431	00000.000535479048	
432202.468606439012	00000.031402901893	00000.001923907508	
432202.468606439012	00000.002232731267	00000.000201480392	
432202.468606439012	00000.000115244139	00000.000034357585	
309395.241492208384	00011.118360796912	00000.004423028566	
309395.241492208384	00000.193336026577	00000.001617983079	
1607762.257471163757	00112.263360591635	00000.835245082322	
1607762.257471163757	00000.000092529854	00000.001804523644	
1607762.257471163757	00000.000075852447	00000.002025241713	
1607762.257471163757	00000.000000004756	00000.000143365750	
669444.573845633422	00001.145807846288	00000.002912132742	
669444.573845633422	00000.000022571527	00000.000274041056	
669444.573845633422	00000.002269249894	00000.001963542954	
669444.573845633422	00000.000067649846	00000.000005686590	
349951.784475128981	00000.012375895536	00000.007873237509	
349951.784475128981	00000.002820321576	00000.000076074959	
349951.784475128981	00000.000107176040	00000.000017883692	
349951.784475128981	00000.000064724410	00000.000022266381	
581414.557197359973	00112.822954545641	00001.707392136666	
581414.557197359973	00002.558151072618	00000.000785309145	
581414.557197359973	00005.208908401612	00000.063343894906	
581414.557197359973	00000.221031184004	00000.000194863858	
581414.557197359973	00001.143895918069	00000.016249779324	
581414.557197359973	00000.000108064307	00000.000923279058	
581414.557197359973	00000.000000955167	00000.000024494146	
581414.557197359973	00000.000000151540	00000.000031544414	
581414.557197359973	00036.603442883864	00000.712843610684	
581414.557197359973	00005.964904608089	00000.000708588339	
581414.557197359973	00000.677062580691	00000.002277589906	
581414.557197359973	00000.014829017746	00000.000040862119	
581414.557197359973	00000.000019295619	00000.000002118460	
533213.854057847173	00014.437713785519	00000.003524134360	
533213.854057847173	00001.986597567685	00000.067804679817	
533213.854057847173	00057.418748811389	00000.002800105157	
533213.854057847173	00000.000022913386	00000.000008339759	
533213.854057847173	00001.669683405594	00000.004568036389	
396011.786728227220	00000.273365926782	00000.000671835251	
396011.786728227220	00000.000002976840	00000.001145275015	
396011.786728227220	00000.000004326352	00000.000169957706	
396011.786728227220	00000.000000021224	00000.000115272820	
396011.786728227220	00000.002852112236	00000.000503432555	
1180102.309915608261	00103.781620553558	00000.279660373147	
1180102.309915608261	00000.155369971253	00000.000541779200	
1180102.309915608261	00000.000000991392	00000.000054694400	
1180102.309915608261	00000.000065198623	00000.000474111731	
1180102.309915608261	00000.000010505726	00000.000407072091	
207852.680789220671	00001.197111532196	00000.017752781346	
207852.680789220671	00001.118600829216	00000.001553699935	
207852.680789220671	00000.025609313721	00000.000263443101	
207852.680789220671	00000.000211011607	00000.000373874857	
207852.680789220671	00000.000970992763	00000.000051700757	
207852.680789220671	00000.000006227995	00000.000000111159	
207852.680789220671	00000.000000231423	00000.000108515155	
207852.680789220671	00000.343557711655	00000.000213698746	
207852.680789220671	00000.004888988145	00000.002072239100	
233832.161746379075	00000.768314588132	00000.000514450038	
233832.161746379075	00000.041614688232	00000.000312493037	
233832.161746379075	00000.001042896766	00000.000462182245	
233832.161746379075	00000.000018515398	00000.000055892101	
233832.161746379075	00007.257960404428	00000.005870875443	
233832.161746379075	00000.202028791791	00000.003260085254	
233832.161746379075	00000.000000029636	00000.000023843088	
739302.219868218061	00000.233376304958	00000.005362932767	
739302.219868218061	00000.000022646590	00000.000149902450	
739302.219868218061	00000.000002640157	00000.000023355363	
739302.219868218061	00005.335474746864	00000.003195158910	
739302.219868218061	00000.009346508002	00000.000558952302	
482247.847553343570	00004.044757904458	00000.086538014424	
482247.847553343570	00000.013175132527	00000.000185027283	
482247.847553343570	00000.000042821343	00000.000033062030	
482247.847553343570	00002.652535704334	00000.003816455341	
482247.847553343570	00000.090816437731	00000.000006266735	
482247.847553343570	00000.018379533171	00000.000042915793	
482247.847553343570	00000.000043239040	00000.000005882569	
232186.758967075672	00000.021489085550	00000.000425316236	
232186.758967075672	00000.000000669020	00000.000114738986	
232186.758967075672	00000.000000101243	00000.000033975337	
585141.163744474412	00000.712702186002	00000.002269563191	
585141.163744474412	00000.202121376190	00000.000807590692	
585141.163744474412	00000.001404513194	00000.000093394470	
410940.989009168698	00000.000002711706	00000.000115688069	
410940.989009168698	00000.902329790904	00000.006582390458	
1029136.461656359956	00002.016271075654	00000.010761562050	
1029136.461656359956	00029.827912466975	00000.125966895862	
1029136.461656359956	00000.031727443254	00000.000712692138	
1029136.461656359956	00000.000015950523	00000.000041140216	
117721.751355421322	00000.040797700830	00000.025510447436	
117721.751355421322	00000.000000288213	00000.000054565253	
117721.751355421322	00000.000000000921	00000.000014235991	
117721.751355421322	00000.000000000465	00000.000007559567	
117721.751355421322	00000.000000000016	00000.000003279972	
524087.332317018532	00000.000000874791	00000.000108337023	
524087.332317018532	00007.234683083292	00000.013179586349	
524087.332317018532	00003.184532505228	00000.003654208782	
524087.332317018532	00000.000005386002	00000.000832937520	
613474.581761435838	00007.479636854282	00000.055666863474	
613474.581761435838	00000.008008154959	00000.000709026877	
613474.581761435838	00001.072686385585	00000.018085229484	
613474.581761435838	00000.000000000087	00000.000002754288	
188257.879866219708	00000.867872189311	00000.006007532196	
188257.879866219708	00000.001727338542	00000.000019756788	
188257.879866219708	00000.000000004603	00000.000007898921	
188257.879866219708	00000.000000066252	00000.000135192971	
508800.628993492341	00000.246427690236	00000.000107913401	
508800.628993492341	00000.000421744497	00000.000001259911	
508800.628993492341	00010.424110378108	00000.212925130780	
508800.628993492341	00000.001841414170	00000.000000767028	
508800.628993492341	00000.000502162093	00000.000045928422	
437343.005413548148	00000.001890932339	00000.000001203155	
437343.005413548148	00000.007142479687	00000.000743352781	
437343.005413548148	00000.000000791841	00000.000039004606	
437343.005413548148	00013.154835311110	00000.149216960869	
437343.005413548148	00000.009360676347	00000.006981970645	
290392.121973317757	00000.300528344347	00000.000026301224	
290392.121973317757	00000.004394138114	00000.002334680487	
290392.121973317757	00000.000002315935	00000.000000266960	
290392.121973317757	00000.030967665868	00000.000774875017	
424386.847691240022	00000.434903801592	00000.003928688570	
424386.847691240022	00000.000288082185	00000.000002412745	
424386.847691240022	00000.000016415555	00000.000023514900	
424386.847691240022	00000.000265878759	00000.000022009094	
424386.847691240022	00000.000003067797	00000.000055433151	
797809.466382176732	00017.163590480468	00000.026268318579	
797809.466382176732	00000.010401347371	00000.000094896823	
797809.466382176732	00000.000000076609	00000.000018294022	
797809.466382176732	00003.499569946672	00000.015119220981	
797809.466382176732	00000.057036982876	00000.000678287823	
797809.466382176732	00000.004604465166	00000.000072977057	
797809.466382176732	00000.000074229080	00000.000014760778	
1083687.204935594695	00000.502779907730	00000.001103170024	
1083687.204935594695	00002.054335133100	00000.001818836005	
247274.098995003791	00000.025137308875	00000.000497941519	
247274.098995003791	00037.480639354700	00000.013043493033	
247274.098995003791	00011.738192280099	00000.029127078251	
247274.098995003791	00000.002393727256	00000.000091252553	
247274.098995003791	00000.000010188897	00000.000020943665	
371818.043980545772	00000.000033120013	00000.003762427693	
371818.043980545772	00000.000000731208	00000.000002901793	
1339093.820736364927	00182.108559326539	00000.441563497066	
1339093.820736364927	00000.064224945222	00000.001865659561	
1339093.820736364927	00000.768086739201	00000.001620843950	
1339093.820736364927	00000.000416123476	00000.000132719499	
1339093.820736364927	00000.120633244805	00000.000266961551	
1339093.820736364927	00000.000077911577	00000.000505567469	
856682.300919953035	00051.707529802578	00000.338249734885	
856682.300919953035	00000.614286606934	00000.010192349229	
856682.300919953035	00000.010053650563	00000.001958785215	
856682.300919953035	00024.599712087515	00000.011853472262	
856682.300919953035	00000.306236552362	00000.000273656265	
856682.300919953035	00000.000296513185	00000.000039133050	
856682.300919953035	00000.000067928091	00000.000009059801	
744377.576907762326	00000.000333357395	00000.000069393614	
744377.576907762326	00000.000477778595	00000.000030436960	
744377.576907762326	00000.000040039579	00000.000014053758	
744377.576907762326	00000.000095056241	00000.000004423526	
744377.576907762326	00000.000020376417	00000.000034452499	
321708.635677322047	00000.015408036847	00000.000842482048	
321708.635677322047	00000.585319259682	00000.009575577421	
321708.635677322047	00000.000062051560	00000.000151398725	
321708.635677322047	00000.000001257392	00000.000003402980	
740228.219885132159	00000.439461072773	00000.000870999006	
740228.219885132159	00000.060351804743	00000.000035063977	
740228.219885132159	00000.031074854195	00000.000355992534	
740228.219885132159	00000.002933776175	00000.000008005631	
740228.219885132159	00000.000015158645	00000.000071879474	
519631.537680122012	00004.299681476233	00000.051147320910	
519631.537680122012	00000.516136258458	00000.019643573216	
324762.067691125849	00000.000009682888	00000.000062543310	
324762.067691125849	00000.000000000594	00000.000015644758	
324762.067691125849	00004.479255851323	00000.015303332964	
324762.067691125849	00000.052112887168	00000.001991380732	
356491.046023349976	00001.332509531845	00000.001972616821	
356491.046023349976	00000.000000512843	00000.000355065084	
356491.046023349976	00000.000000000244	00000.000012411294	
714294.085997996153	00000.697342975334	00000.005467074903	
714294.085997996153	00000.030349862766	00000.001115186074	
714294.085997996153	00000.007343633097	00000.000508317503	
714294.085997996153	00000.000014969408	00000.000074193981	
322035.325450031494	00000.429717498895	00000.005626166511	
322035.325450031494	00000.716079381933	00000.001388080616	
322035.325450031494	00000.000047438223	00000.000003329809	
322035.325450031494	00000.000000000464	00000.000006872341	
322035.325450031494	00004.755672250197	00000.000389929560	
322035.325450031494	00000.000279093905	00000.000104058430	
548596.469237148180	00003.166390029207	00000.004067035230	
548596.469237148180	00011.368196800758	00000.292560144116	
548596.469237148180	00000.000001175053	00000.000043045272	
548596.469237148180	00000.000000045864	00000.000022257692	
627158.348447525874	00000.000001956740	00000.000019295623	
627158.348447525874	00000.872848946827	00000.020300926651	
383382.041207786824	00000.000546859912	00000.000010161821	
383382.041207786824	00000.000135285826	00000.000000184416	
383382.041207786824	00011.139581117621	00000.083698770472	
383382.041207786824	00004.645856002325	00000.000838768842	
383382.041207786824	00000.027976524765	00000.000177463284	
383382.041207786824	00000.000045779456	00000.000235100825	
687896.912366417935	00002.368952415504	00000.000571285478	
687896.912366417935	00000.012530080154	00000.001594750636	
687896.912366417935	00000.000003731053	00000.002288892653	
687896.912366417935	00005.202164822103	00000.008058887433	
687896.912366417935	00007.000869660822	00000.080329933803	
687896.912366417935	00000.045313843221	00000.000725395682	
687896.912366417935	00000.030937332030	00000.007742698504	
687896.912366417935	00000.005691424805	00000.002332834899	
687896.912366417935	00000.000006699247	00000.000041726172	
306091.609430931101	00000.000000002463	00000.000114612767	
306091.609430931101	00000.459716831075	00000.023225151171	
306091.609430931101	00000.000173715302	00000.000854907535	
306091.609430931101	00000.001042396035	00000.000035106171	
306091.609430931101	00000.000000127786	00000.000008058938	
354767.450128824858	00000.374260820694	00000.004738651687	
354767.450128824858	00000.299410382432	00000.001873467133	
354767.450128824858	00000.000270764701	00000.000425213746	
354767.450128824858	00000.000003074041	00000.000004604459	
354767.450128824858	00000.681021514500	00000.000043409680	
354767.450128824858	00000.108900544322	00000.001554854667	
354767.450128824858	00000.000069869644	00000.000002415411	
510143.556734649523	00000.000029083554	00000.000278652627	
510143.556734649523	00000.006790543543	00000.000125462637	
598513.395258523989	00023.131952286890	00000.010753420658	
598513.395258523989	00012.979026383857	00000.015873294530	
598513.395258523989	00000.103474898674	00000.000015114572	
598513.395258523989	00000.010122323263	00000.000099675488	
598513.395258523989	00000.000021086451	00000.000057748629	
598513.395258523989	00000.014397645454	00000.000576536587	
598513.395258523989	00000.003383755489	00000.000184861566	
598513.395258523989	00000.000025075845	00000.000002072645	
391214.685850986280	00022.537290894926	00000.140401592622	
391214.685850986280	00002.160412224056	00000.079047897781	
391214.685850986280	00000.870182811133	00000.002906148783	
391214.685850986280	00000.081493134945	00000.000199292448	
391214.685850986280	00000.001052128119	00000.001838640147	
391214.685850986280	00000.000014092291	00000.000035529622	
391214.685850986280	00000.003826035074	00000.000061000360	
391214.685850986280	00000.000013158844	00000.000040492875	
391214.685850986280	00000.000189033597	00000.001159272612	
705344.504456466879	00000.199406433351	00000.025364684727	
705344.504456466879	00000.000000478168	00000.001744161095	
880577.086627823184	00000.285660961661	00000.008961056002	
880577.086627823184	00000.000033760908	00000.000055596929	
880577.086627823184	00000.000083618419	00000.001427300281	
708325.686074026511	00000.613546238319	00000.001577391081	
708325.686074026511	00001.977038306044	00000.003050770754	
708325.686074026511	00000.000015259370	00000.000001897171	
708325.686074026511	00000.000009053453	00000.000011153505	
708325.686074026511	00003.449134691762	00000.014316911479	
708325.686074026511	00000.640238086929	00000.002137049369	
883300.407996190479	00004.024084902580	00000.002836609482	
883300.407996190479	00000.177355449968	00000.002746825448	
883300.407996190479	00000.001631715595	00000.000837118572	
676369.930887817056	00000.804278661680	00000.000861970283	
676369.930887817056	00003.137892325312	00000.031879924004	
676369.930887817056	00000.005405632739	00000.000076403028	
676369.930887817056	00000.000243749629	00000.000037352387	
676369.930887817056	00000.000065467954	00000.000026457851	
