nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	SName	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	SName	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	
0	1.54977	84.42197	1.57873	0.00000	1.61179	3.35278	0.52625	6.19035	0.10201	0.22878	0.08355	3.23719	0.24040	0.24040	0.01113	0.01226	0.14729	0.13696	167.84737	754	G 268-47	0.29100	0.26000	3250.00000	19.60584	M	11.78316	-23.50782	107.65694	-86.25119	
0	1.84182	185.19694	2.94136	0.00000	1.61179	4.68725	6.08498	4.63556	0.37054	0.58312	0.09996	3.23719	0.40587	0.40587	0.00568	0.02070	0.05167	0.96387	118.19881	754	G 268-47	0.29100	0.26000	3250.00000	19.60584	M	11.78316	-23.50782	107.65694	-86.25119	
1	2.41170	377.04712	9.20424	0.00000	1.85669	0.06074	5.07877	1.69888	0.00717	0.14164	0.01727	157.93029	0.65197	0.65197	0.02961	0.03325	0.02003	0.12426	104.51274	754	G 268-47	0.29100	0.26000	3250.00000	19.60584	M	11.78316	-23.50782	107.65694	-86.25119	
0	3.62922	54.58588	12.56343	0.00000	2.46306	5.89165	5.83949	4.51897	0.07701	0.42021	0.01452	140.88970	0.17976	0.17976	0.01209	0.01400	0.26343	0.61201	195.44371	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
0	0.64496	178.08605	0.21555	0.00000	2.46306	4.57713	5.68581	3.85657	0.11762	0.07174	0.03869	140.88970	0.39541	0.39541	0.03072	0.03080	0.05444	0.35599	130.30246	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
1	2.51427	0.76941	7.48011	0.00000	1.91248	5.23988	0.14192	2.00326	0.66305	0.17300	0.07658	0.30047	0.01049	0.01049	0.00050	0.00082	77.37005	0.02898	628.90976	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
1	0.71667	27.41975	0.34018	0.00000	1.91248	0.27791	1.52481	1.63277	0.15593	0.58728	0.02027	0.30047	0.11359	0.11359	0.00885	0.00885	0.65972	0.32588	240.43021	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
1	2.88603	117.93196	5.59494	0.00000	1.91248	0.03470	3.42702	2.69395	0.75158	0.43459	0.08825	0.30047	0.30041	0.30041	0.02313	0.02340	0.09432	0.39809	108.89327	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
1	0.71567	228.97143	0.38527	0.00000	1.91248	3.27358	5.07990	1.60755	0.76182	0.41414	0.09604	0.30047	0.46754	0.46754	0.03383	0.03642	0.03894	0.15513	86.37384	755	G 269-106	0.29100	0.26000	3250.00000	12.83666	M	17.07621	-28.80571	238.15796	-85.91575	
0	1.49095	40.83194	1.57873	0.00000	2.27237	0.79531	4.21842	1.78633	0.44422	0.43743	0.04523	2.50545	0.14813	0.14813	0.00752	0.00769	0.38795	0.43032	189.65988	756	G 269-125	0.29100	0.26000	3250.00000	19.25932	M	18.53582	-36.94535	278.28570	-79.07293	
0	1.39996	82.28127	2.54385	0.00000	2.27237	3.23137	6.20696	1.43727	0.19764	0.17454	0.04364	2.50545	0.23632	0.23632	0.00816	0.01227	0.15242	0.03867	164.59144	756	G 269-125	0.29100	0.26000	3250.00000	19.25932	M	18.53582	-36.94535	278.28570	-79.07293	
0	3.52440	480.57025	9.39715	0.00000	2.27237	3.17105	6.11128	1.01606	0.66399	0.00665	0.05880	2.50545	0.76642	0.76642	0.03267	0.03979	0.01449	0.08631	73.52183	756	G 269-125	0.29100	0.26000	3250.00000	19.25932	M	18.53582	-36.94535	278.28570	-79.07293	
1	1.92702	13.93902	5.25741	0.00000	1.05843	6.05167	4.51764	2.44802	0.30158	0.35044	0.01931	677.88497	0.07235	0.07235	0.00314	0.00376	1.62606	0.09288	287.32103	756	G 269-125	0.29100	0.26000	3250.00000	19.25932	M	18.53582	-36.94535	278.28570	-79.07293	
1	2.64852	304.69823	6.46922	0.00000	1.05843	4.11132	2.55165	0.37814	0.77108	0.17250	0.04312	677.88497	0.56564	0.56564	0.02887	0.02937	0.02660	0.23206	77.75258	756	G 269-125	0.29100	0.26000	3250.00000	19.25932	M	18.53582	-36.94535	278.28570	-79.07293	
0	1.30584	0.67417	2.49163	0.00000	1.28056	4.84737	5.28591	4.31307	0.26938	0.01641	0.00183	1.50335	0.00960	0.00960	0.00067	0.00068	92.27626	0.40575	797.53430	757	G 270-1	0.29100	0.26000	3250.00000	14.09020	M	7.89755	-5.87030	109.52150	-68.22376	
0	2.55857	92.91121	26.50919	0.00000	1.28056	4.35165	0.69927	0.48452	0.63469	0.56105	0.02403	1.50335	0.25626	0.25626	0.00839	0.01819	0.12963	0.01142	129.83498	757	G 270-1	0.29100	0.26000	3250.00000	14.09020	M	7.89755	-5.87030	109.52150	-68.22376	
1	0.87736	6.82186	0.70306	0.00000	1.91258	2.83861	2.55872	5.27487	0.45085	0.16103	0.01970	133.58668	0.04493	0.04493	0.00107	0.00319	4.21609	0.00421	343.32351	757	G 270-1	0.29100	0.26000	3250.00000	14.09020	M	7.89755	-5.87030	109.52150	-68.22376	
1	1.04623	259.34018	0.71780	0.00000	1.91258	3.02659	3.93440	2.14257	0.00788	0.11249	0.08831	133.58668	0.50801	0.50801	0.03538	0.03605	0.03298	0.42071	118.37680	757	G 270-1	0.29100	0.26000	3250.00000	14.09020	M	7.89755	-5.87030	109.52150	-68.22376	
1	0.53129	326.10889	0.12312	0.00000	1.91258	0.39090	4.12160	2.05620	0.18099	0.32976	0.09795	133.58668	0.59184	0.59184	0.04180	0.04200	0.02430	0.36943	104.54019	757	G 270-1	0.29100	0.26000	3250.00000	14.09020	M	7.89755	-5.87030	109.52150	-68.22376	
0	0.53347	12.71197	0.10006	0.00000	1.81950	5.37413	0.29183	3.59352	0.02832	0.46022	0.05782	5.46571	0.06804	0.06804	0.00279	0.00370	1.83864	0.71782	321.77960	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
0	0.75669	30.92821	0.25445	0.00000	1.81950	4.03127	0.51078	1.05672	0.45409	0.31494	0.03979	5.46571	0.12308	0.12308	0.00165	0.00670	0.56188	0.00162	207.13011	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
0	2.41761	55.54861	6.46922	0.00000	1.81950	6.02087	3.74980	5.57797	0.57642	0.55819	0.00265	5.46571	0.18186	0.18186	0.00985	0.00990	0.25736	0.27277	159.92848	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
0	3.55050	160.74632	18.24955	0.00000	1.81950	5.37523	0.31711	2.67366	0.17930	0.30790	0.03389	5.46571	0.36931	0.36931	0.01989	0.02010	0.06241	0.24888	132.40820	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
1	2.73008	36.59565	10.21005	0.00000	1.97086	3.39114	4.45643	2.86825	0.07437	0.51180	0.03170	136.11663	0.13769	0.13769	0.00455	0.00749	0.44896	0.02815	223.46809	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
1	0.61466	71.92753	0.19838	0.00000	1.97086	1.56810	6.02984	2.11925	0.11008	0.31096	0.07075	136.11663	0.21605	0.21605	0.00556	0.01176	0.18236	0.01236	176.65317	758	G 270-164	0.29100	0.26000	3250.00000	18.37307	M	17.57296	-11.85484	140.00083	-74.09849	
1	0.85885	26.99149	0.53690	0.00000	2.65273	2.15542	3.27740	5.39225	0.09683	0.26585	0.06635	3.43399	0.09944	0.09944	0.00618	0.00652	0.49692	0.17401	227.80733	759	G 272-118	0.24300	0.18000	3100.00000	15.24567	M	28.53319	-15.60619	177.75180	-71.43704	
1	4.45276	189.80486	5.25741	0.00000	2.65273	4.57132	0.91664	2.17259	0.67648	0.49914	0.06629	3.43399	0.36498	0.36498	0.02393	0.02394	0.03688	0.30612	91.98961	759	G 272-118	0.24300	0.18000	3100.00000	15.24567	M	28.53319	-15.60619	177.75180	-71.43704	
1	0.66273	386.80416	0.20679	0.00000	2.65273	1.55245	5.28451	0.30915	0.43807	0.42970	0.05722	3.43399	0.58666	0.58666	0.03672	0.03848	0.01428	0.48200	83.29598	759	G 272-118	0.24300	0.18000	3100.00000	15.24567	M	28.53319	-15.60619	177.75180	-71.43704	
0	1.71493	2.09261	2.54385	0.00000	2.82453	2.80156	6.18898	2.86163	0.44328	0.13158	0.09523	0.04132	0.02044	0.02044	0.00120	0.00121	20.37959	0.26340	510.81274	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
0	0.53701	15.20145	0.12833	0.00000	2.82453	3.07710	5.18582	5.94737	0.12613	0.29563	0.06948	0.04132	0.07666	0.07666	0.00430	0.00452	1.44855	0.48803	295.22179	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
0	0.72521	102.82996	0.28226	0.00000	2.82453	2.05901	2.84474	1.13838	0.14703	0.48597	0.01158	0.04132	0.27418	0.27418	0.01573	0.01617	0.11323	0.44319	155.15862	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
0	2.06951	198.72386	3.40098	0.00000	2.82453	2.30211	0.41787	4.46816	0.65764	0.14102	0.04708	0.04132	0.42540	0.42540	0.02387	0.02509	0.04704	0.48699	99.14873	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
0	3.63728	396.11999	14.52661	0.00000	2.82453	0.71947	1.70700	5.27625	0.02637	0.33591	0.00208	0.04132	0.67377	0.67377	0.03892	0.03973	0.01875	0.22432	102.30681	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
1	0.54359	7.68200	0.14236	0.00000	1.87890	2.93958	4.43141	2.99886	0.16082	0.03048	0.04766	1.32437	0.04863	0.04863	0.00142	0.00287	3.59872	0.01438	366.90534	760	G 273-147	0.29100	0.26000	3250.00000	16.95815	M	357.63184	-9.55907	80.77424	-67.30021	
0	1.55723	4.51609	6.46922	0.00000	0.56157	6.09011	3.83570	1.14404	0.75270	0.49783	0.02727	2.82523	0.03940	0.03940	0.00212	0.00247	13.45169	0.61809	375.88542	761	G 273-59	0.39300	0.40000	3500.00000	15.95639	M	352.55599	-20.39096	48.52376	-70.26470	
0	1.48041	106.59642	2.02490	0.00000	0.56157	2.12665	1.23958	4.68367	0.51939	0.33103	0.08392	2.82523	0.32420	0.32420	0.01996	0.02032	0.19867	0.41770	154.71655	761	G 273-59	0.39300	0.40000	3500.00000	15.95639	M	352.55599	-20.39096	48.52376	-70.26470	
0	1.22418	295.79450	1.68009	0.00000	0.56157	3.67598	1.63234	2.07658	0.78054	0.47553	0.07771	2.82523	0.64020	0.64020	0.03844	0.04012	0.05095	0.47451	90.50590	761	G 273-59	0.39300	0.40000	3500.00000	15.95639	M	352.55599	-20.39096	48.52376	-70.26470	
1	0.69465	38.55637	0.19838	0.00000	0.94750	2.98162	1.50864	3.64994	0.18158	0.20202	0.00078	3.30487	0.16458	0.16458	0.00702	0.01031	0.77090	0.77458	248.05446	761	G 273-59	0.39300	0.40000	3500.00000	15.95639	M	352.55599	-20.39096	48.52376	-70.26470	
0	2.51881	32.33064	7.79694	0.00000	1.55450	6.04049	0.74314	4.93927	0.54051	0.56901	0.00948	0.33112	0.09797	0.09797	0.00556	0.00674	0.16880	0.65326	146.88046	762	GAT 1383	0.14900	0.12000	3000.00000	14.52574	M	321.13465	40.06658	85.64501	-7.37695	
0	3.17573	88.97229	30.65155	0.00000	1.55450	1.54975	2.78711	5.24844	0.23117	0.24233	0.06446	0.33112	0.19240	0.19240	0.00240	0.01325	0.04377	0.00064	119.20794	762	GAT 1383	0.14900	0.12000	3000.00000	14.52574	M	321.13465	40.06658	85.64501	-7.37695	
0	4.45710	319.54154	10.86556	0.00000	1.55450	4.50979	1.97518	4.27112	0.07171	0.03091	0.03288	0.33112	0.45121	0.45121	0.03104	0.03106	0.00796	0.33696	81.59764	762	GAT 1383	0.14900	0.12000	3000.00000	14.52574	M	321.13465	40.06658	85.64501	-7.37695	
0	2.26033	1.22621	6.20634	0.00000	0.70999	0.47252	2.98085	2.61680	0.77330	0.26780	0.09281	266.15039	0.01030	0.01030	0.00050	0.00055	7.61899	0.55215	319.07379	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
0	0.61621	186.41862	0.27646	0.00000	0.70999	4.12864	0.14964	2.24552	0.11944	0.15676	0.06019	266.15039	0.29346	0.29346	0.01411	0.01573	0.00939	0.12873	83.92856	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	0.60819	1.09369	0.13102	0.00000	2.84484	5.70902	0.93023	4.11523	0.10278	0.55252	0.03054	8.85154	0.00955	0.00955	0.00049	0.00051	8.87419	0.46872	467.53099	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	0.56341	1.43592	0.12833	0.00000	2.84484	4.51672	6.23310	1.35073	0.50343	0.53616	0.03485	8.85154	0.01145	0.01145	0.00059	0.00061	6.17274	0.19013	368.27115	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	0.73997	9.79012	0.13102	0.00000	2.84484	0.06306	5.13899	5.86749	0.28240	0.12148	0.00395	8.85154	0.04115	0.04115	0.00211	0.00221	0.47746	0.47822	212.94063	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	1.09537	25.64768	1.33734	0.00000	2.84484	0.68546	3.13861	3.20520	0.47421	0.42519	0.08634	8.85154	0.07821	0.07821	0.00419	0.00419	0.13221	0.30950	142.91225	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	0.56009	147.33596	0.09800	0.00000	2.84484	0.01620	0.94867	0.43153	0.15465	0.40326	0.06056	8.85154	0.25086	0.25086	0.01288	0.01345	0.01285	0.18796	89.85439	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	0.58359	225.82645	0.19431	0.00000	2.84484	5.74954	3.02367	4.98999	0.30201	0.16788	0.08218	8.85154	0.33349	0.33349	0.01712	0.01788	0.00727	0.18732	74.28841	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
1	1.75624	378.86610	2.94136	0.00000	2.84484	2.82360	0.36948	3.52093	0.33570	0.24938	0.02437	8.85154	0.47085	0.47085	0.02474	0.02524	0.00365	0.42417	61.75126	763	GAT 1384	0.12900	0.09700	2710.00000	18.65205	M	329.64425	61.28500	103.64644	5.06465	
0	2.53301	3.83058	6.07894	0.00000	0.75261	0.16169	2.15209	0.00371	0.13551	0.20076	0.07822	4.64737	0.03725	0.03725	0.00182	0.00222	24.38069	0.08662	596.35532	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
0	1.80969	170.17622	11.80549	0.00000	0.75261	2.67444	5.99990	4.95069	0.22576	0.25807	0.06536	4.64737	0.46731	0.46731	0.02035	0.02785	0.15495	0.73735	163.80319	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
0	0.81622	288.89347	0.36203	0.00000	0.75261	0.57865	1.29839	1.35194	0.43991	0.29157	0.09986	4.64737	0.66501	0.66501	0.03751	0.03963	0.07652	0.17378	126.63515	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	0.73184	0.56277	0.41000	0.00000	1.43026	3.27202	0.32980	4.89896	0.08176	0.19939	0.07790	1.88058	0.01037	0.01037	0.00031	0.00062	314.50401	0.87670	1147.35875	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	0.73828	1.90485	0.22938	0.00000	1.43026	5.82351	0.24583	1.69335	0.46834	0.14173	0.00336	1.88058	0.02338	0.02338	0.00053	0.00139	61.88499	0.00635	666.58942	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	0.94104	27.34734	0.41000	0.00000	1.43026	4.84413	5.97555	5.65813	0.45159	0.54512	0.09156	1.88058	0.13813	0.13813	0.00499	0.00823	1.77356	0.82339	276.40245	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	2.71226	207.53528	5.71221	0.00000	1.43026	0.95264	5.71504	1.96759	0.43529	0.09179	0.06400	1.88058	0.53341	0.53341	0.00697	0.03179	0.11893	0.00114	141.68649	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	0.88081	302.73030	0.54815	0.00000	1.43026	0.03394	1.46663	2.76926	0.37948	0.12070	0.04569	1.88058	0.68608	0.68608	0.01943	0.04089	0.07189	0.89242	127.91073	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
1	0.95500	463.64813	0.86512	0.00000	1.43026	1.92269	4.99545	0.06490	0.32727	0.39878	0.05145	1.88058	0.91158	0.91158	0.01986	0.05433	0.04072	0.93628	113.23147	764	GJ    16	0.46000	0.47000	3650.00000	16.77987	M	4.56912	10.20279	109.66199	-51.81250	
0	1.25207	4.41336	3.54503	0.00000	1.25000	3.42895	1.31977	3.87226	0.42886	0.41283	0.03450	158.75488	0.04094	0.04094	0.00137	0.00253	20.18548	0.86092	512.86091	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
0	0.68437	13.48981	0.39334	0.00000	1.25000	5.00859	5.84853	5.59016	0.31266	0.44227	0.01562	158.75488	0.08623	0.08623	0.00275	0.00533	4.55048	0.87362	370.13581	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
0	0.72813	424.18735	0.22467	0.00000	1.25000	0.31593	4.59902	5.45939	0.59615	0.38397	0.02153	158.75488	0.85910	0.85910	0.04395	0.05313	0.04585	0.65096	102.66887	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
0	0.56846	484.86486	0.23910	0.00000	1.25000	0.57275	2.32241	4.69204	0.44041	0.19956	0.01775	158.75488	0.93918	0.93918	0.04493	0.05808	0.03836	0.06782	106.53618	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
1	2.53792	154.54790	16.11403	0.00000	1.75433	1.30047	6.02070	3.85541	0.12564	0.10029	0.02852	0.01549	0.43824	0.43824	0.02448	0.02710	0.17619	0.56248	174.36979	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
1	3.04339	398.39398	36.18400	0.00000	1.75433	2.96977	2.58837	2.94856	0.28744	0.57811	0.05544	0.01549	0.82391	0.82391	0.03794	0.05095	0.04985	0.72604	120.82899	765	GJ    21	0.46000	0.47000	3650.00000	16.16961	M	6.71959	70.14242	120.83248	7.37085	
1	1.38913	11.35473	2.34131	0.00000	1.80189	5.81389	0.88090	2.67189	0.72542	0.58967	0.00598	0.37878	0.07285	0.07285	0.00503	0.00547	3.93451	0.53726	283.75599	766	GJ   195 A	0.39300	0.40000	3500.00000	13.33065	M	79.34943	45.83970	162.78946	4.57622	
1	3.66645	164.82055	7.17616	0.00000	1.80189	3.65727	1.07002	3.66432	0.58773	0.11208	0.03003	0.37878	0.43351	0.43351	0.00748	0.03252	0.11112	0.97450	128.76367	766	GJ   195 A	0.39300	0.40000	3500.00000	13.33065	M	79.34943	45.83970	162.78946	4.57622	
0	0.85061	7.36974	0.50451	0.00000	1.52377	4.35779	2.04911	3.01462	0.13469	0.59121	0.06241	3.89572	0.04185	0.04185	0.00109	0.00314	2.80533	0.94254	347.41005	767	GJ   195 B	0.24300	0.18000	3100.00000	13.31757	M	79.34980	45.83870	162.79044	4.57585	
0	1.94657	402.33659	4.45356	0.00000	0.83647	4.89978	1.59602	0.74575	0.19858	0.54195	0.05349	155.09926	0.60227	0.60227	0.02609	0.03082	0.01355	0.09840	89.83975	768	GJ   768.1 B	0.24300	0.18000	3100.00000	19.53953	M	297.75283	10.41107	49.12928	-8.19711	
1	0.68176	88.92780	0.22006	0.00000	1.35554	0.27688	4.59221	6.07848	0.54257	0.00655	0.09136	144.91178	0.22017	0.22017	0.00426	0.01127	0.10136	0.93190	129.15262	768	GJ   768.1 B	0.24300	0.18000	3100.00000	19.53953	M	297.75283	10.41107	49.12928	-8.19711	
0	2.05530	2.14505	5.48009	0.00000	2.59410	5.22254	3.74561	1.47568	0.41693	0.43453	0.01360	2.06673	0.02078	0.02078	0.00095	0.00106	19.71798	0.57910	512.50642	769	GJ  3096	0.29100	0.26000	3250.00000	19.57016	M	20.68351	-25.78547	203.84189	-82.86917	
0	1.10864	9.64247	1.33734	0.00000	2.59410	3.28498	2.52670	1.59890	0.10062	0.42704	0.00850	2.06673	0.05659	0.05659	0.00261	0.00289	2.65784	0.56545	346.07590	769	GJ  3096	0.29100	0.26000	3250.00000	19.57016	M	20.68351	-25.78547	203.84189	-82.86917	
0	0.63668	52.54932	0.12833	0.00000	2.59410	6.24995	1.46972	4.97049	0.31174	0.40238	0.02044	2.06673	0.17526	0.17526	0.00893	0.00896	0.27713	0.27866	183.93507	769	GJ  3096	0.29100	0.26000	3250.00000	19.57016	M	20.68351	-25.78547	203.84189	-82.86917	
1	1.90434	46.25090	3.93242	0.00000	2.47561	6.01224	4.88854	5.02252	0.52982	0.07634	0.01331	133.55522	0.16096	0.16096	0.00787	0.00822	0.32856	0.47604	174.49139	769	GJ  3096	0.29100	0.26000	3250.00000	19.57016	M	20.68351	-25.78547	203.84189	-82.86917	
1	0.79675	467.30656	0.32636	0.00000	2.47561	4.94879	4.50429	1.29016	0.73861	0.57901	0.02158	133.55522	0.75225	0.75225	0.03679	0.03844	0.01504	0.47684	69.69506	769	GJ  3096	0.29100	0.26000	3250.00000	19.57016	M	20.68351	-25.78547	203.84189	-82.86917	
0	1.12253	2.49719	1.06452	0.00000	1.10894	4.25437	2.72184	0.69239	0.27845	0.04554	0.00055	9.70596	0.02801	0.02801	0.00144	0.00149	43.13163	0.44813	657.38330	770	GJ  3321	0.46000	0.47000	3650.00000	18.85821	M	75.46071	3.76535	196.11081	-22.25483	
1	0.59791	123.48195	0.25445	0.00000	3.08386	2.60385	2.49575	4.19458	0.20304	0.54366	0.05324	0.71322	0.37735	0.37735	0.02000	0.02001	0.23764	0.30697	183.60942	770	GJ  3321	0.46000	0.47000	3650.00000	18.85821	M	75.46071	3.76535	196.11081	-22.25483	
1	0.74904	299.11819	0.23419	0.00000	3.08386	0.00214	3.99137	3.73588	0.57112	0.01024	0.06558	0.71322	0.68061	0.68061	0.03603	0.03609	0.07305	0.29021	117.09543	770	GJ  3321	0.46000	0.47000	3650.00000	18.85821	M	75.46071	3.76535	196.11081	-22.25483	
1	1.30226	474.71444	5.25741	0.00000	3.08386	3.24008	5.30934	2.09209	0.26815	0.03579	0.08449	0.71322	0.92603	0.92603	0.04904	0.04910	0.03946	0.29279	114.73555	770	GJ  3321	0.46000	0.47000	3650.00000	18.85821	M	75.46071	3.76535	196.11081	-22.25483	
0	0.58339	0.52647	0.16460	0.00000	0.39871	2.34939	4.78470	3.75953	0.64844	0.29076	0.00917	250.32480	0.00940	0.00940	0.00070	0.00074	236.20567	0.18300	840.18840	771	GJ  3452	0.39300	0.40000	3500.00000	12.79011	M	113.84116	54.84971	162.75959	28.06286	
0	0.78498	33.28087	0.35459	0.00000	0.39871	5.89320	5.53537	1.45477	0.19470	0.06641	0.08925	250.32480	0.14921	0.14921	0.01129	0.01167	0.93800	0.20240	259.47371	771	GJ  3452	0.39300	0.40000	3500.00000	12.79011	M	113.84116	54.84971	162.75959	28.06286	
0	1.07431	105.70897	1.30989	0.00000	0.39871	5.85504	4.06349	3.33120	0.22052	0.13226	0.05589	250.32480	0.32240	0.32240	0.02363	0.02521	0.20090	0.16379	175.08538	771	GJ  3452	0.39300	0.40000	3500.00000	12.79011	M	113.84116	54.84971	162.75959	28.06286	
0	1.48113	200.51776	1.68009	0.00000	0.39871	1.77765	4.15432	1.46623	0.42771	0.44200	0.01507	250.32480	0.49404	0.49404	0.03751	0.03863	0.08556	0.44685	130.92510	771	GJ  3452	0.39300	0.40000	3500.00000	12.79011	M	113.84116	54.84971	162.75959	28.06286	
1	5.33112	6.18025	26.50919	0.00000	1.04779	0.27903	0.82462	3.94400	0.08029	0.43807	0.00713	1.97917	0.04857	0.04857	0.00191	0.00380	8.85358	0.87995	470.16072	771	GJ  3452	0.39300	0.40000	3500.00000	12.79011	M	113.84116	54.84971	162.75959	28.06286	
0	2.63436	8.15563	11.32578	0.00000	1.36345	3.38612	2.92391	0.34755	0.32597	0.14830	0.06144	1.09617	0.05843	0.05843	0.00292	0.00294	6.11670	0.38423	396.60030	772	GJ  3560	0.39300	0.40000	3500.00000	19.86066	M	143.80497	61.24360	152.65542	42.87024	
0	1.05109	22.86802	0.64709	0.00000	1.36345	6.02191	6.15587	5.84207	0.48057	0.45402	0.02767	1.09617	0.11618	0.11618	0.00497	0.00585	1.54699	0.62698	263.51609	772	GJ  3560	0.39300	0.40000	3500.00000	19.86066	M	143.80497	61.24360	152.65542	42.87024	
0	1.25793	343.94498	3.06594	0.00000	1.36345	4.29534	4.85538	0.49062	0.16654	0.46563	0.07089	1.09617	0.70792	0.70792	0.02192	0.03564	0.04167	0.81811	120.15074	772	GJ  3560	0.39300	0.40000	3500.00000	19.86066	M	143.80497	61.24360	152.65542	42.87024	
1	1.79129	5.40485	3.40098	0.00000	2.42129	1.74617	1.00390	3.15662	0.30149	0.17996	0.02851	7.85213	0.04441	0.04441	0.00185	0.00224	10.58641	0.65084	458.96905	772	GJ  3560	0.39300	0.40000	3500.00000	19.86066	M	143.80497	61.24360	152.65542	42.87024	
0	0.70116	1.27990	0.44547	0.00000	0.59783	1.08151	2.17184	5.74630	0.67792	0.16915	0.04285	142.94932	0.01700	0.01700	0.00073	0.00088	72.25880	0.08914	611.31724	773	GJ  3598	0.39300	0.40000	3500.00000	19.34547	M	156.08413	11.95573	229.38326	52.36031	
0	1.31063	2.74311	1.39399	0.00000	0.59783	3.89470	1.00147	0.23434	0.51864	0.00813	0.05411	142.94932	0.02826	0.02826	0.00124	0.00146	26.14987	0.09866	524.25030	773	GJ  3598	0.39300	0.40000	3500.00000	19.34547	M	156.08413	11.95573	229.38326	52.36031	
0	1.54494	44.73900	3.13020	0.00000	0.59783	4.74458	3.49108	2.59991	0.16908	0.31051	0.06759	142.94932	0.18174	0.18174	0.00934	0.00939	0.63224	0.37391	236.95339	773	GJ  3598	0.39300	0.40000	3500.00000	19.34547	M	156.08413	11.95573	229.38326	52.36031	
